,predus,ispred,dockpred,annotated,rfscore
137_1ONE.A,0.0,0.0,0.00155,0.0,0.0
138_1ONE.A,0.0,0.03,0.00592,0.0,0.0
139_1ONE.A,0.0,0.04,0.00361,0.0,0.45
140_1ONE.A,0.0,0.03,0.01025,0.0,0.0
141_1ONE.A,0.0,0.02,0.00572,0.0,0.0
142_1ONE.A,0.0,0.03,0.00999,0.0,0.0
143_1ONE.A,0.0,0.02,0.00886,0.0,0.0
144_1ONE.A,0.0,0.0,0.00402,0.0,0.0
145_1ONE.A,0.0,0.0,0.00021,0.0,0.019047619047619046
146_1ONE.A,0.0,0.0,0.00072,0.0,0.0
147_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
148_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
149_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
150_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
151_1ONE.A,0.0,0.0,5e-05,0.0,0.0
152_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
153_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
154_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
155_1ONE.A,0.0,0.0,0.0005200000000000001,0.0,0.0
156_1ONE.A,0.0,0.0,0.00021,0.0,0.019047619047619046
157_1ONE.A,0.0,0.0,0.00907,0.0,0.0
158_1ONE.A,0.0,0.04,0.03914,0.0,0.0
159_1ONE.A,0.0,0.0,0.03296,0.0,0.0
160_1ONE.A,0.0,0.0,0.04816,0.0,0.0
161_1ONE.A,0.0,0.99,0.08581,1.0,1.0
162_1ONE.A,0.0,0.99,0.04682,0.0,0.0
163_1ONE.A,0.0,0.28,0.01736,0.0,0.0
164_1ONE.A,0.0,0.0,0.00041,0.0,0.0
165_1ONE.A,0.0,0.0,0.00031,0.0,0.0
166_1ONE.A,0.0,0.0,0.00021,0.0,0.019047619047619046
167_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
168_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
169_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
170_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
171_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
172_1ONE.A,0.0,0.0,5e-05,0.0,0.0
173_1ONE.A,0.0,0.0,5e-05,0.0,0.0
174_1ONE.A,0.0,0.0,0.00953,0.0,0.0
175_1ONE.A,0.0,0.13,0.0058200000000000005,0.0,0.0
176_1ONE.A,0.0,0.0,0.0037600000000000003,0.0,0.0
177_1ONE.A,0.0,0.08,0.01123,0.0,0.0
178_1ONE.A,0.0,0.31,0.00386,0.0,0.0
179_1ONE.A,0.0,0.0,0.00015,0.0,0.0
180_1ONE.A,0.0,0.67,0.00386,0.0,0.1
181_1ONE.A,0.0,0.12,0.00242,0.0,0.0
182_1ONE.A,0.0,0.0,5e-05,0.0,0.0
183_1ONE.A,0.0,0.0,0.00577,1.0,0.0
184_1ONE.A,0.0,0.98,0.006999999999999999,1.0,0.0
185_1ONE.A,0.0,0.0,0.00015,0.0,0.0
186_1ONE.A,0.0,0.0,0.00021,0.0,0.019047619047619046
187_1ONE.A,0.0,0.53,0.009170000000000001,0.0,0.0
188_1ONE.A,0.0,0.98,0.00469,1.0,1.0
189_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
190_1ONE.A,0.0,0.0,0.01622,0.0,0.0
191_1ONE.A,0.0,0.98,0.019469999999999998,1.0,0.0
192_1ONE.A,0.0,0.43,0.00216,0.0,0.0
193_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
194_1ONE.A,0.0,0.98,0.03951,0.0,0.1
195_1ONE.A,0.0,0.39,0.00428,0.0,0.0
196_1ONE.A,0.0,0.49,0.00335,0.0,0.0
197_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
198_1ONE.A,0.0,0.97,0.031830000000000004,0.0,0.0
199_1ONE.A,0.0,0.47,0.02338,0.0,0.0
200_1ONE.A,0.0,0.28,0.03126,0.0,0.0
201_1ONE.A,0.0,0.27,0.04043,0.0,0.0
202_1ONE.A,0.0,0.14,0.03126,0.0,0.0
203_1ONE.A,0.0,0.86,0.04198,1.0,0.0
204_1ONE.A,0.0,0.97,0.09055,1.0,0.0
205_1ONE.A,0.0,0.0,0.02132,0.0,0.0
206_1ONE.A,0.0,0.0,0.01113,0.0,0.0
207_1ONE.A,0.0,0.98,0.12609,1.0,1.0
208_1ONE.A,0.0,0.94,0.10522999999999999,1.0,0.6
209_1ONE.A,0.0,0.0,0.04347,0.0,0.0
210_1ONE.A,0.0,0.95,0.08421000000000001,0.0,0.0
211_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
212_1ONE.A,0.0,0.0,0.00386,0.0,0.0
213_1ONE.A,0.0,0.0,0.00031,0.0,0.0
214_1ONE.A,0.0,0.0,0.00045999999999999996,0.0,0.0
215_1ONE.A,0.0,0.98,0.02787,1.0,0.0
216_1ONE.A,0.0,0.0,0.00783,0.0,0.0
217_1ONE.A,0.0,0.82,0.05563,1.0,0.9
218_1ONE.A,0.0,0.0,0.01715,0.0,0.0
219_1ONE.A,0.0,0.18,0.02967,0.0,0.0
220_1ONE.A,0.0,0.1,0.01432,0.0,0.0
221_1ONE.A,0.0,0.0,0.0012900000000000001,0.0,0.0
222_1ONE.A,0.0,0.16,0.01329,0.0,0.0
223_1ONE.A,0.0,0.04,0.0273,0.0,0.0
224_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
225_1ONE.A,0.0,0.0,0.00031,0.0,0.0
226_1ONE.A,0.0,0.04,0.015090000000000001,0.0,0.0
227_1ONE.A,0.0,0.0,0.00026000000000000003,0.0,0.0
228_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
229_1ONE.A,0.0,0.03,0.00536,0.0,0.0
230_1ONE.A,0.0,0.03,0.01015,0.0,0.0
231_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
232_1ONE.A,0.0,0.0,0.00108,0.0,0.0
233_1ONE.A,0.0,0.02,0.00881,0.0,0.0
234_1ONE.A,0.0,0.05,0.00237,0.0,0.1
235_1ONE.A,0.0,0.45,0.00165,0.0,0.7
236_1ONE.A,0.0,0.15,0.00216,0.0,0.0
237_1ONE.A,0.0,0.0,0.0018,0.0,0.0
238_1ONE.A,0.0,0.05,0.00886,0.0,0.0
239_1ONE.A,0.0,0.02,0.01499,0.0,0.0
240_1ONE.A,0.0,0.01,0.00603,0.0,0.0
241_1ONE.A,0.0,0.0,0.0025800000000000003,0.0,0.14285714285714282
242_1ONE.A,0.0,0.05,0.02369,0.0,0.0
243_1ONE.A,0.0,0.0,0.0001,0.0,0.0
244_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
245_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
246_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
247_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
248_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
249_1ONE.A,0.0,0.0,0.0001,0.0,0.0
250_1ONE.A,0.034,0.0,0.01792,0.0,0.0
251_1ONE.A,0.0,0.04,0.028789999999999996,0.0,0.0
252_1ONE.A,0.0,0.0,0.00525,0.0,0.0
253_1ONE.A,0.073,0.03,0.03003,0.0,0.0
254_1ONE.A,0.013000000000000001,0.03,0.03163,0.0,0.0
255_1ONE.A,0.073,0.06,0.0308,0.0,0.0
256_1ONE.A,0.034,0.06,0.01962,0.0,0.0
257_1ONE.A,0.013000000000000001,0.06,0.00747,0.0,0.0
258_1ONE.A,0.0,0.0,0.00237,0.0,0.0
259_1ONE.A,0.0,0.0,0.00149,0.0,0.0
260_1ONE.A,0.0,0.36,0.00345,0.0,0.0
261_1ONE.A,0.0,0.11,0.01277,0.0,0.0
262_1ONE.A,0.034,0.26,0.028999999999999998,0.0,0.0
263_1ONE.A,0.0,0.19,0.051089999999999997,0.0,0.0
264_1ONE.A,0.0,0.09,0.036469999999999995,0.0,0.0
265_1ONE.A,0.0,0.12,0.05757999999999999,0.0,0.0
266_1ONE.A,0.0,0.09,0.03734,0.0,0.0
267_1ONE.A,0.073,0.0,0.00999,0.0,0.2
268_1ONE.A,0.013000000000000001,0.06,0.006640000000000001,0.0,0.0
269_1ONE.A,0.034,0.04,0.01798,0.0,0.0
270_1ONE.A,0.013000000000000001,0.07,0.00458,0.0,0.0
271_1ONE.A,0.013000000000000001,0.05,0.00968,0.0,0.0
272_1ONE.A,0.013000000000000001,0.0,0.01329,0.0,0.0
273_1ONE.A,0.013000000000000001,0.12,0.0052,0.0,0.0
274_1ONE.A,0.0,0.2,0.00639,0.0,0.45
275_1ONE.A,0.0,0.0,0.004379999999999999,0.0,0.0
276_1ONE.A,0.0,0.06,0.00731,0.0,0.0
277_1ONE.A,0.0,0.07,0.008140000000000001,0.0,0.0
278_1ONE.A,0.0,0.0,0.00139,0.0,0.0
279_1ONE.A,0.0,0.0,0.00309,0.0,0.0
280_1ONE.A,0.0,0.34,0.01154,0.0,0.0
281_1ONE.A,0.0,0.49,0.00536,0.0,0.0
282_1ONE.A,0.0,0.0,0.0001,0.0,0.0
283_1ONE.A,0.0,0.62,0.02333,0.0,0.0
284_1ONE.A,0.0,0.62,0.00943,0.0,0.0
285_1ONE.A,0.0,0.0,0.00247,0.0,0.0
286_1ONE.A,0.0,0.62,0.03034,0.0,0.0
287_1ONE.A,0.0,0.61,0.03868,0.0,0.0
288_1ONE.A,0.0,0.31,0.025910000000000002,0.0,0.1
289_1ONE.A,0.0,0.0,0.02333,0.0,0.0
290_1ONE.A,0.0,0.16,0.02055,0.0,0.0
291_1ONE.A,0.0,0.0,0.02241,0.0,0.0
292_1ONE.A,0.0,0.25,0.03013,0.0,0.0
293_1ONE.A,0.0,0.0,0.00026000000000000003,0.0,0.0
294_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
295_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
296_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
297_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
298_1ONE.A,0.0,0.0,0.00201,0.0,0.0
299_1ONE.A,0.0,0.0,0.00505,0.0,0.16666666666666669
300_1ONE.A,0.0,0.0,0.02024,0.0,0.0
301_1ONE.A,0.0,0.19,0.025910000000000002,0.0,0.0
302_1ONE.A,0.0,0.12,0.01355,0.0,0.0
303_1ONE.A,0.0,0.12,0.010459999999999999,0.0,0.0
304_1ONE.A,0.0,0.05,0.01375,0.0,0.0
305_1ONE.A,0.0,0.0,0.00391,0.0,0.0
306_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
307_1ONE.A,0.0,0.02,0.00494,0.0,0.0
308_1ONE.A,0.0,0.09,0.00937,0.0,0.0
309_1ONE.A,0.0,0.0,0.00206,0.0,0.0
310_1ONE.A,0.0,0.08,0.05537,0.0,0.0
311_1ONE.A,0.0,0.15,0.05424,0.0,0.0
312_1ONE.A,0.0,0.06,0.04543,0.0,0.0
313_1ONE.A,0.0,0.0,0.053770000000000005,0.0,0.0
314_1ONE.A,0.0,0.71,0.06876,0.0,0.0
315_1ONE.A,0.0,0.29,0.05728,0.0,0.6
316_1ONE.A,0.0,0.0,0.02735,0.0,0.0
317_1ONE.A,0.0,0.0,0.00345,0.0,0.0
318_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
319_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
320_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
321_1ONE.A,0.0,0.0,0.00227,0.0,0.0
322_1ONE.A,0.0,0.0,5e-05,0.0,0.0
323_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
324_1ONE.A,0.0,0.0,0.0001,0.0,0.0
325_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
326_1ONE.A,0.0,0.48,0.00232,0.0,0.0
327_1ONE.A,0.0,0.0,0.00093,0.0,0.0
328_1ONE.A,0.0,0.14,0.00834,0.0,0.0
329_1ONE.A,0.0,0.57,0.00891,0.0,0.0
330_1ONE.A,0.0,0.0,5e-05,0.0,0.0
331_1ONE.A,0.0,0.34,0.00247,0.0,0.0
332_1ONE.A,0.0,0.16,0.00561,0.0,0.0
333_1ONE.A,0.0,0.0,0.00242,0.0,0.0
334_1ONE.A,0.02,0.55,0.014369999999999999,0.0,0.0
335_1ONE.A,0.013000000000000001,0.29,0.0103,0.0,0.0
336_1ONE.A,0.0,0.27,0.00809,0.0,0.0
337_1ONE.A,0.0,0.26,0.04347,0.0,0.0
338_1ONE.A,0.0,0.0,0.00155,0.0,0.0
339_1ONE.A,0.0,0.0,0.01427,0.0,0.0
340_1ONE.A,0.024,0.67,0.04981,0.0,0.0
341_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
342_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
343_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
344_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
345_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
346_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
347_1ONE.A,0.0,0.0,5e-05,0.0,0.0
348_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
349_1ONE.A,0.0,0.0,0.00021,0.0,0.019047619047619046
350_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
351_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
352_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
353_1ONE.A,0.0,0.12,0.00036,0.0,0.0
354_1ONE.A,0.0,0.08,0.0011300000000000001,0.0,0.0
355_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
356_1ONE.A,0.0,0.0,5e-05,0.0,0.0
357_1ONE.A,0.0,0.05,0.00309,0.0,0.0
358_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
359_1ONE.A,0.0,0.0,0.00045999999999999996,0.0,0.0
360_1ONE.A,0.013000000000000001,0.02,0.0030399999999999997,0.0,0.0
361_1ONE.A,0.02,0.02,0.0030399999999999997,0.0,0.0
362_1ONE.A,0.0,0.0,0.0001,0.0,0.0
363_1ONE.A,0.02,0.0,0.00628,0.0,0.0
364_1ONE.A,0.02,0.02,0.01715,0.0,0.0
365_1ONE.A,0.013000000000000001,0.02,0.029410000000000002,0.0,0.0
366_1ONE.A,0.051,0.04,0.03528,0.0,0.0
367_1ONE.A,0.02,0.0,0.020909999999999998,0.0,0.0
368_1ONE.A,0.0,0.0,0.0005200000000000001,0.0,0.0
369_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
370_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
371_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
372_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
373_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
374_1ONE.A,0.0,0.0,5e-05,0.0,0.0
375_1ONE.A,0.0,0.0,0.00088,0.0,0.0
376_1ONE.A,0.0,0.0,5e-05,0.0,0.0
377_1ONE.A,0.0,0.0,0.00793,0.0,0.0
378_1ONE.A,0.0,0.0,0.03204,0.0,0.0
379_1ONE.A,0.0,0.98,0.26459,1.0,1.0
380_1ONE.A,0.0,0.0,0.00716,0.0,0.0
381_1ONE.A,0.0,0.98,0.0153,0.0,0.0
382_1ONE.A,0.0,0.0,0.00247,0.0,0.0
383_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
384_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
385_1ONE.A,0.0,0.0,0.009009999999999999,0.0,0.0
386_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
387_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
388_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
389_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
390_1ONE.A,0.0,0.0,0.00045999999999999996,0.0,0.0
391_1ONE.A,0.0,0.0,0.00288,0.0,0.0
392_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
393_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
394_1ONE.A,0.0,0.0,5e-05,0.0,0.0
395_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
396_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
397_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
398_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
399_1ONE.A,0.0,0.0,5e-05,0.0,0.0
400_1ONE.A,0.0,0.0,0.01205,1.0,0.0
401_1ONE.A,0.0,0.64,0.0221,1.0,0.0
402_1ONE.A,0.0,0.98,0.15061,1.0,0.0
403_1ONE.A,0.0,0.97,0.08885,1.0,0.0
404_1ONE.A,0.0,0.0,0.058410000000000004,1.0,0.5
405_1ONE.A,0.0,0.0,0.00021,0.0,0.019047619047619046
406_1ONE.A,0.0,0.95,0.0206,1.0,0.0
407_1ONE.A,0.0,0.97,0.012980000000000002,0.0,1.0
408_1ONE.A,0.0,0.0,5e-05,0.0,0.0
409_1ONE.A,0.0,0.0,0.00144,0.0,0.0
410_1ONE.A,0.0,0.99,0.025240000000000002,1.0,0.0
411_1ONE.A,0.0,0.83,0.0189,0.0,0.1
412_1ONE.A,0.0,0.0,0.0,0.0,0.004193290734824281
413_1ONE.A,0.0,0.98,0.00788,0.0,0.0
414_1ONE.A,0.0,0.98,0.04023,1.0,0.0
415_1ONE.A,0.0,0.0,0.004379999999999999,0.0,0.0
416_1ONE.A,0.0,0.84,0.00196,0.0,0.0
417_1ONE.A,0.0,0.98,0.0136,1.0,0.0
418_1ONE.A,0.0,0.48,0.02035,0.0,0.0
419_1ONE.A,0.0,0.0,0.00448,0.0,0.0
420_1ONE.A,0.0,0.28,0.00366,0.0,0.0
421_1ONE.A,0.0,0.08,0.01035,0.0,0.0
422_1ONE.A,0.0,0.03,0.00788,0.0,0.0
423_1ONE.A,0.0,0.14,0.00515,0.0,0.0
424_1ONE.A,0.0,0.22,0.00922,0.0,0.0
425_1ONE.A,0.0,0.0,0.007670000000000001,0.0,0.0
426_1ONE.A,0.0,0.0,0.00603,0.0,0.0
427_1ONE.A,0.0,0.0,0.00561,0.0,0.0
428_1ONE.A,0.0,0.18,0.044660000000000005,0.0,0.0
429_1ONE.A,0.0,0.25,0.03781,0.0,0.0
430_1ONE.A,0.0,0.0,0.02529,0.0,0.0
431_1ONE.A,0.034,0.16,0.04795,0.0,0.0
432_1ONE.A,0.034,0.08,0.0547,0.0,0.0
433_1ONE.A,0.0,0.0,0.00149,0.0,0.0
434_1ONE.A,0.034,0.0,0.00294,0.0,0.0
435_1ONE.A,0.073,0.07,0.02828,0.0,0.0
436_1ONE.A,0.0,0.02,0.02333,0.0,0.0
1_1PDK.A,0.183,0.01,0.1685,1.0,0.2
2_1PDK.A,0.0,0.0,0.04125,0.0,0.0
3_1PDK.A,0.0,0.0,0.13657,0.0,0.0
4_1PDK.A,0.24100000000000002,0.0,0.08516,1.0,0.1
5_1PDK.A,0.183,0.03,0.44974,0.0,0.1
6_1PDK.A,0.428,0.03,0.48288000000000003,0.0,0.2
7_1PDK.A,0.428,0.1,0.20177,0.0,0.5
8_1PDK.A,0.39899999999999997,0.0,0.13657,1.0,0.4
9_1PDK.A,0.0,0.0,0.07173,0.0,0.0
10_1PDK.A,0.085,0.01,0.20551999999999998,0.0,0.0
11_1PDK.A,0.0,0.0,0.02903,0.0,0.0
12_1PDK.A,0.0,0.01,0.16415,0.0,0.0
13_1PDK.A,0.0,0.01,0.01439,0.0,0.0
14_1PDK.A,0.0,0.0,0.07173,0.0,0.0
15_1PDK.A,0.0,0.01,0.2516,0.0,0.0
16_1PDK.A,0.0,0.01,0.09942999999999999,0.0,0.0
17_1PDK.A,0.0,0.0,0.14225,0.0,0.0
18_1PDK.A,0.0,0.01,0.2458,0.0,0.0
19_1PDK.A,0.0,0.01,0.30204000000000003,0.0,0.0
20_1PDK.A,0.0,0.0,0.06738,0.0,0.0
21_1PDK.A,0.0,0.01,0.32091,0.0,0.0
22_1PDK.A,0.0,0.0,0.008709999999999999,0.0,0.0
23_1PDK.A,0.0,0.0,0.04645,0.0,0.0
24_1PDK.A,0.0,0.0,0.01814,0.0,0.0
25_1PDK.A,0.0,0.01,0.17673,0.0,0.0
26_1PDK.A,0.0,0.01,0.21700999999999998,1.0,0.0
27_1PDK.A,0.0,0.06,0.24955,0.0,0.0
28_1PDK.A,0.0,0.03,0.21894,0.0,0.0
29_1PDK.A,0.0,0.11,0.21616,0.0,0.0
30_1PDK.A,0.0,0.02,0.10899,0.0,0.0
31_1PDK.A,0.0,0.0,0.26345999999999997,1.0,0.0
32_1PDK.A,0.0,0.02,0.36228,0.0,0.0
33_1PDK.A,0.0,0.0,0.00665,0.0,0.0
34_1PDK.A,0.0,0.01,0.38006999999999996,0.0,0.0
35_1PDK.A,0.0,0.0,0.06822,0.0,0.0
36_1PDK.A,0.0,0.0,0.29721,0.0,0.0
37_1PDK.A,0.0,0.0,0.015,0.0,0.0
38_1PDK.A,0.0,0.0,0.12943,0.0,0.0
39_1PDK.A,0.0,0.01,0.04863,0.0,0.0
40_1PDK.A,0.0,0.01,0.13752999999999999,0.0,0.0
41_1PDK.A,0.0,0.02,0.20443,0.0,0.0
42_1PDK.A,0.0,0.02,0.28789000000000003,0.0,0.0
43_1PDK.A,0.0,0.02,0.22995,0.0,0.0
44_1PDK.A,0.0,0.01,0.3814,0.0,0.0
45_1PDK.A,0.0,0.01,0.08903,0.0,0.0
46_1PDK.A,0.0,0.02,0.35441999999999996,0.0,0.0
47_1PDK.A,0.0,0.06,0.20624,0.0,0.0
48_1PDK.A,0.0,0.0,0.05032,0.0,0.0
49_1PDK.A,0.0,0.02,0.03242,0.0,0.0
50_1PDK.A,0.0,0.0,0.01185,0.0,0.0
51_1PDK.A,0.0,0.03,0.15072,0.0,0.0
52_1PDK.A,0.0,0.0,0.08685,0.0,0.0
53_1PDK.A,0.0,0.01,0.24785,0.0,0.0
54_1PDK.A,0.0,0.01,0.2383,0.0,0.0
55_1PDK.A,0.0,0.01,0.35829,0.0,0.0
56_1PDK.A,0.0,0.02,0.41744,0.0,0.2
57_1PDK.A,0.0,0.02,0.2285,0.0,0.0
58_1PDK.A,0.0,0.21,0.30688000000000004,0.0,0.2
59_1PDK.A,0.0,0.0,0.0404,0.0,0.0
60_1PDK.A,0.0,0.18,0.11213,0.0,0.0
61_1PDK.A,0.0,0.03,0.057089999999999995,0.0,0.0
62_1PDK.A,0.0,0.02,0.06472,0.0,0.0
63_1PDK.A,0.0,0.03,0.052739999999999995,0.0,0.0
64_1PDK.A,0.0,0.02,0.21591999999999997,0.0,0.0
65_1PDK.A,0.0,0.02,0.12375,0.0,0.0
66_1PDK.A,0.0,0.04,0.27421999999999996,0.0,0.0
67_1PDK.A,0.0,0.0,0.033139999999999996,0.0,0.0
68_1PDK.A,0.0,0.02,0.21302,0.0,0.0
69_1PDK.A,0.0,0.0,0.00242,0.0,0.0
70_1PDK.A,0.0,0.0,0.09375,0.0,0.0
71_1PDK.A,0.0,0.01,0.05939,0.0,0.0
72_1PDK.A,0.0,0.05,0.10947,0.0,0.0
73_1PDK.A,0.0,0.06,0.09024,0.0,0.0
74_1PDK.A,0.0,0.11,0.07923,0.0,0.0
75_1PDK.A,0.0,0.0,0.015969999999999998,0.0,0.0
76_1PDK.A,0.0,0.03,0.045360000000000004,0.0,0.0
77_1PDK.A,0.0,0.09,0.07766,0.0,0.0
78_1PDK.A,0.0,0.02,0.052379999999999996,0.0,0.0
79_1PDK.A,0.0,0.03,0.0531,0.0,0.0
80_1PDK.A,0.0,0.04,0.055760000000000004,0.0,0.0
81_1PDK.A,0.0,0.26,0.08661,0.0,0.0
82_1PDK.A,0.0,0.09,0.07234,0.0,0.0
83_1PDK.A,0.0,0.0,0.00556,0.0,0.0
84_1PDK.A,0.0,0.0,0.0271,0.0,0.0
85_1PDK.A,0.0,0.0,0.07101,0.0,0.0
86_1PDK.A,0.0,0.0,0.01948,0.0,0.0
87_1PDK.A,0.0,0.0,0.12278,0.0,0.0
88_1PDK.A,0.0,0.0,0.00011999999999999999,0.0,0.0
89_1PDK.A,0.0,0.0,0.02504,0.0,0.0
90_1PDK.A,0.0,0.0,0.0098,0.0,0.0
91_1PDK.A,0.24100000000000002,0.96,0.48155,1.0,0.5
92_1PDK.A,0.355,0.0,0.14237,1.0,0.2
93_1PDK.A,0.051,0.76,0.34886,0.0,0.2
94_1PDK.A,0.0,0.0,0.3612,0.0,1.0
95_1PDK.A,0.0,0.33,0.26285,0.0,0.1
96_1PDK.A,0.0,0.98,0.35925999999999997,0.0,0.0
97_1PDK.A,0.0,0.98,0.28862,0.0,1.0
98_1PDK.A,0.0,0.91,0.14298,0.0,1.0
99_1PDK.A,0.0,0.97,0.33966,1.0,0.0
100_1PDK.A,0.24100000000000002,0.95,0.18628,1.0,0.4
101_1PDK.A,0.39899999999999997,0.98,0.36712,1.0,0.3
102_1PDK.A,0.885,0.98,0.48821000000000003,1.0,0.7
103_1PDK.A,1.0,0.96,0.68683,1.0,0.5
104_1PDK.A,1.0,0.97,0.5915100000000001,1.0,0.7
105_1PDK.A,0.525,0.97,0.6662600000000001,1.0,0.7
106_1PDK.A,0.39799999999999996,0.95,0.44285,1.0,0.6
107_1PDK.A,0.355,0.98,0.45615,1.0,0.4
108_1PDK.A,0.355,0.98,0.3866,1.0,0.8
109_1PDK.A,0.0,0.88,0.18036,1.0,0.5
110_1PDK.A,0.0,0.98,0.25451,1.0,0.0
111_1PDK.A,0.0,0.0,0.0623,0.0,0.0
112_1PDK.A,0.0,0.93,0.10742,1.0,0.9
113_1PDK.A,0.0,0.0,0.00036,0.0,0.0
114_1PDK.A,0.0,0.0,0.00218,0.0,0.0
115_1PDK.A,0.0,0.0,0.008709999999999999,0.0,0.0
116_1PDK.A,0.0,0.0,0.06774,0.0,0.0
117_1PDK.A,0.0,0.0,0.00472,0.0,0.0
118_1PDK.A,0.0,0.11,0.03883,0.0,0.0
119_1PDK.A,0.0,0.02,0.07088,0.0,0.0
120_1PDK.A,0.0,0.0,0.05322,0.0,0.0
121_1PDK.A,0.0,0.01,0.22693000000000002,0.0,0.0
122_1PDK.A,0.0,0.0,0.20322,0.0,0.0
123_1PDK.A,0.0,0.01,0.40148,0.0,0.0
124_1PDK.A,0.183,0.03,0.87976,0.0,0.8
125_1PDK.A,0.0,0.05,0.81807,0.0,0.0
126_1PDK.A,0.0,0.02,0.39845,0.0,0.0
127_1PDK.A,0.0,0.01,0.5148199999999999,0.0,1.0
128_1PDK.A,0.0,0.0,0.14999,0.0,0.0
129_1PDK.A,0.0,0.0,0.07633,0.0,0.0
130_1PDK.A,0.0,0.02,0.31172,0.0,0.0
131_1PDK.A,0.0,0.02,0.15338,0.0,0.0
132_1PDK.A,0.0,0.0,0.0225,0.0,0.0
133_1PDK.A,0.0,0.0,0.08963,0.0,0.0
134_1PDK.A,0.0,0.0,0.00109,0.0,0.0
135_1PDK.A,0.02,0.03,0.055279999999999996,0.0,0.0
136_1PDK.A,0.0,0.09,0.09556,0.0,0.0
137_1PDK.A,0.0,0.03,0.06931,0.0,0.0
138_1PDK.A,0.0,0.02,0.08782000000000001,0.0,0.0
139_1PDK.A,0.0,0.02,0.06713,0.0,0.0
140_1PDK.A,0.0,0.0,0.02504,0.0,0.0
141_1PDK.A,0.0,0.0,0.02141,0.0,0.0
142_1PDK.A,0.0,0.03,0.06605,0.0,0.0
