residue,predus,ispred,dockpred,vorfip,annotated
187_2W9E.H,0.0,0.01,0.00042,0.065,0
188_2W9E.H,0.0,0.01,0.00059,0.05,0
189_2W9E.H,0.0,0.01,0.00045999999999999996,0.13,0
190_2W9E.H,0.0,0.0,0.00033999999999999997,0.08,0
191_2W9E.H,0.0,0.01,0.00042,0.025,0
192_2W9E.H,0.0,0.01,0.00045999999999999996,0.1,0
193_2W9E.H,0.0,0.02,0.0007599999999999999,0.085,0
194_2W9E.H,0.0,0.01,0.00063,0.025,0
195_2W9E.H,0.0,0.0,0.00016999999999999999,0.015,0
196_2W9E.H,0.0,0.02,0.0003,0.015,0
197_2W9E.H,0.0,0.0,0.0,0.0,0
198_2W9E.H,0.0,0.0,0.00084,0.015,0
199_2W9E.H,0.0,0.0,0.00037999999999999997,0.0,0
200_2W9E.H,0.0,0.01,0.0012699999999999999,0.015,0
201_2W9E.H,0.0,0.0,0.00055,0.0,0
202_2W9E.H,0.0,0.01,0.0022,0.03,0
203_2W9E.H,0.0,0.01,0.00118,0.025,0
204_2W9E.H,0.0,0.02,0.0008900000000000001,0.035,0
205_2W9E.H,0.0,0.05,0.0024100000000000002,0.01,0
206_2W9E.H,0.0,0.04,0.00131,0.04,0
207_2W9E.H,0.0,0.12,0.00144,0.03,0
208_2W9E.H,0.0,0.03,0.00045999999999999996,0.055,0
209_2W9E.H,0.0,0.01,0.0009699999999999999,0.045,0
210_2W9E.H,0.0,0.01,0.00016999999999999999,0.05,0
211_2W9E.H,0.0,0.01,0.00042,0.05,0
212_2W9E.H,0.0,0.0,8e-05,0.015,0
213_2W9E.H,0.0,0.02,0.00025,0.015,0
214_2W9E.H,0.0,0.08,0.00042,0.06,0
215_2W9E.H,0.0,0.11,0.00033999999999999997,0.11,0
2_3AAA.C,0.034,0.41,0.039169999999999996,0.145,0
3_3AAA.C,0.122,0.05,0.0238,0.29,0
4_3AAA.C,0.073,0.88,0.45565,0.405,0
5_3AAA.C,0.034,0.92,0.37804,0.19,1
6_3AAA.C,0.051,0.0,0.018019999999999998,0.19,0
7_3AAA.C,0.10800000000000001,0.0,0.28676,0.41,0
8_3AAA.C,0.20199999999999999,0.61,1.0,0.14,1
9_3AAA.C,0.0,0.0,0.14907,0.0,0
10_3AAA.C,0.0,0.0,0.0021100000000000003,0.155,0
11_3AAA.C,0.18,0.3,0.6281,0.3,1
12_3AAA.C,0.034,0.26,0.83894,0.125,1
13_3AAA.C,0.051,0.09,0.25084,0.18,0
14_3AAA.C,0.02,0.24,0.46047,0.09,1
15_3AAA.C,0.013000000000000001,0.29,0.09526,0.185,0
16_3AAA.C,0.034,0.21,0.23379,0.27,1
17_3AAA.C,0.0,0.15,0.30556,0.0,0
18_3AAA.C,0.0,0.0,0.00078,0.065,0
19_3AAA.C,0.0,0.16,0.08242999999999999,0.105,0
20_3AAA.C,0.0,0.09,0.08821,0.13,0
21_3AAA.C,0.0,0.0,0.0094,0.1,0
22_3AAA.C,0.0,0.07,0.05242,0.095,0
23_3AAA.C,0.0,0.06,0.05296,0.205,0
24_3AAA.C,0.0,0.16,0.05995,0.04,0
25_3AAA.C,0.0,0.13,0.05086,0.05,0
26_3AAA.C,0.0,0.08,0.04742,0.055,0
27_3AAA.C,0.013000000000000001,0.04,0.05507000000000001,0.02,0
28_3AAA.C,0.02,0.0,0.029589999999999998,0.015,0
29_3AAA.C,0.013000000000000001,0.03,0.06056,0.13,0
30_3AAA.C,0.0,0.07,0.026510000000000002,0.04,0
31_3AAA.C,0.0,0.04,0.028919999999999998,0.035,0
32_3AAA.C,0.0,0.0,0.01265,0.15,0
33_3AAA.C,0.122,0.02,0.14287,0.1,0
34_3AAA.C,0.034,0.01,0.15233,0.025,0
35_3AAA.C,0.0,0.0,0.027110000000000002,0.055,0
36_3AAA.C,0.0,0.0,0.13285999999999998,0.02,0
37_3AAA.C,0.0,0.04,0.027719999999999998,0.005,0
38_3AAA.C,0.0,0.0,0.0,0.005,0
39_3AAA.C,0.0,0.0,0.0003,0.005,0
40_3AAA.C,0.0,0.0,0.00446,0.05,0
41_3AAA.C,0.0,0.0,0.13877,0.0,0
42_3AAA.C,0.0,0.0,0.00047999999999999996,0.0,0
43_3AAA.C,0.0,0.0,0.00072,0.125,0
44_3AAA.C,0.35,0.07,0.31743000000000005,0.245,1
45_3AAA.C,0.258,0.02,0.41835,0.215,0
46_3AAA.C,0.122,0.02,0.17203,0.18,0
47_3AAA.C,0.057,0.02,0.32442,0.145,1
48_3AAA.C,0.057,0.01,0.11195,0.14,0
49_3AAA.C,0.013000000000000001,0.04,0.21614,0.02,0
50_3AAA.C,0.0,0.0,0.01832,0.0,0
51_3AAA.C,0.0,0.0,0.00084,0.08,0
52_3AAA.C,0.02,0.09,0.0905,0.075,0
53_3AAA.C,0.028999999999999998,0.0,0.06217999999999999,0.005,0
54_3AAA.C,0.0,0.0,0.0012699999999999999,0.055,0
55_3AAA.C,0.028999999999999998,0.08,0.09111,0.16,0
56_3AAA.C,0.028999999999999998,0.31,0.13768,0.11,0
57_3AAA.C,0.022000000000000002,0.33,0.12593,0.075,0
58_3AAA.C,0.022000000000000002,0.16,0.10725,0.01,0
59_3AAA.C,0.022000000000000002,0.0,0.06255,0.1,0
60_3AAA.C,0.02,0.05,0.08544,0.02,0
61_3AAA.C,0.013000000000000001,0.0,0.06068,0.055,0
62_3AAA.C,0.0,0.14,0.06755,0.075,0
63_3AAA.C,0.0,0.0,0.02428,0.03,0
64_3AAA.C,0.0,0.06,0.05013,0.02,0
65_3AAA.C,0.0,0.0,0.03067,0.175,0
66_3AAA.C,0.0,0.08,0.17589000000000002,0.145,0
67_3AAA.C,0.0,0.2,0.20215999999999998,0.08,0
68_3AAA.C,0.0,0.35,0.09249,0.08,0
69_3AAA.C,0.0,0.0,0.07942,0.025,1
70_3AAA.C,0.0,0.0,0.01729,0.01,0
71_3AAA.C,0.0,0.0,0.00018,0.02,0
72_3AAA.C,0.0,0.0,0.0003,0.015,0
73_3AAA.C,0.0,0.0,0.01006,0.03,0
74_3AAA.C,0.0,0.0,0.02308,0.0,0
75_3AAA.C,0.0,0.0,0.00042,0.045,0
76_3AAA.C,0.0,0.0,0.0273,0.105,0
77_3AAA.C,1.0,0.1,0.1598,0.215,1
78_3AAA.C,0.569,0.42,0.38292,0.145,1
79_3AAA.C,0.42200000000000004,0.06,0.14305,0.24,0
80_3AAA.C,0.612,0.04,0.28531,0.195,0
81_3AAA.C,0.075,0.03,0.13419,0.16,0
82_3AAA.C,0.013000000000000001,0.03,0.14347000000000001,0.045,0
83_3AAA.C,0.0,0.0,0.05067,0.0,0
84_3AAA.C,0.0,0.0,0.0010199999999999999,0.13,0
85_3AAA.C,0.0,0.35,0.11442999999999999,0.04,0
86_3AAA.C,0.0,0.0,0.02965,0.0,0
87_3AAA.C,0.0,0.0,0.0003,0.08,0
88_3AAA.C,0.0,0.07,0.06923,0.08,0
89_3AAA.C,0.0,0.03,0.1031,0.07,0
90_3AAA.C,0.0,0.05,0.13335,0.07,0
91_3AAA.C,0.0,0.02,0.09436,0.025,0
92_3AAA.C,0.0,0.0,0.03742,0.05,0
93_3AAA.C,0.0,0.04,0.07351,0.115,0
94_3AAA.C,0.0,0.12,0.11473,0.045,0
95_3AAA.C,0.0,0.35,0.0887,0.085,0
96_3AAA.C,0.0,0.13,0.047060000000000005,0.155,0
97_3AAA.C,0.0,0.19,0.08791,0.04,0
98_3AAA.C,0.0,0.0,0.04332,0.11,0
99_3AAA.C,0.0,0.39,0.11527000000000001,0.135,0
100_3AAA.C,0.0,0.96,0.11503,0.15,0
101_3AAA.C,0.034,0.86,0.05911,0.095,0
102_3AAA.C,0.122,0.74,0.062,0.08,0
103_3AAA.C,0.013000000000000001,0.9,0.06291000000000001,0.02,0
104_3AAA.C,0.0,0.0,0.00958,0.18,0
105_3AAA.C,0.013000000000000001,0.87,0.11520999999999999,0.175,0
106_3AAA.C,0.057,0.15,0.09924,0.085,0
107_3AAA.C,0.265,0.07,0.06001,0.06,0
108_3AAA.C,0.028999999999999998,0.0,0.04507,0.16,0
109_3AAA.C,0.377,0.4,0.13865,0.155,0
110_3AAA.C,0.19899999999999998,0.55,0.10171000000000001,0.155,0
111_3AAA.C,0.159,0.87,0.10027,0.11,0
112_3AAA.C,0.121,0.61,0.0846,0.005,0
113_3AAA.C,0.0,0.0,0.015119999999999998,0.14,0
114_3AAA.C,0.022000000000000002,0.19,0.07936,0.13,0
115_3AAA.C,0.034,0.89,0.09557,0.085,0
116_3AAA.C,0.034,0.9,0.09792000000000001,0.055,0
117_3AAA.C,0.0,0.0,0.07436,0.155,0
52_3BIW.A,0.0,0.01,0.0961,0.185,0
53_3BIW.A,0.0,0.0,0.06226,0.13,0
54_3BIW.A,0.0,0.04,0.15015,0.13,0
55_3BIW.A,0.0,0.01,0.16455999999999998,0.125,0
56_3BIW.A,0.0,0.01,0.23243000000000003,0.15,0
57_3BIW.A,0.0,0.0,0.10711,0.17,0
58_3BIW.A,0.0,0.0,0.23363,0.09,0
59_3BIW.A,0.0,0.01,0.13754,0.01,0
60_3BIW.A,0.0,0.0,0.05125,0.075,0
61_3BIW.A,0.0,0.02,0.12132000000000001,0.1,0
62_3BIW.A,0.0,0.0,0.0002,0.06,0
63_3BIW.A,0.0,0.01,0.03904,0.065,0
64_3BIW.A,0.0,0.0,0.0036,0.085,0
65_3BIW.A,0.0,0.03,0.04685,0.0,0
66_3BIW.A,0.0,0.01,0.03784,0.01,0
67_3BIW.A,0.0,0.01,0.06486,0.0,0
68_3BIW.A,0.0,0.04,0.03243,0.005,0
69_3BIW.A,0.0,0.0,0.015819999999999997,0.07,0
70_3BIW.A,0.0,0.07,0.04344,0.025,0
71_3BIW.A,0.0,0.01,0.034230000000000003,0.085,0
72_3BIW.A,0.0,0.02,0.05686,0.19,0
73_3BIW.A,0.0,0.01,0.07768,0.12,0
74_3BIW.A,0.0,0.0,0.03544,0.13,0
75_3BIW.A,0.0,0.02,0.02623,0.015,0
76_3BIW.A,0.0,0.03,0.01201,0.14,0
77_3BIW.A,0.0,0.0,0.0008,0.085,0
78_3BIW.A,0.0,0.0,0.04004,0.055,0
79_3BIW.A,0.0,0.0,0.03443,0.075,0
80_3BIW.A,0.0,0.0,0.04104,0.005,0
81_3BIW.A,0.0,0.0,0.05145,0.01,0
82_3BIW.A,0.0,0.0,0.03263,0.0,0
83_3BIW.A,0.0,0.0,0.004,0.065,0
84_3BIW.A,0.0,0.0,0.036239999999999994,0.005,0
85_3BIW.A,0.0,0.0,0.0036,0.005,0
86_3BIW.A,0.0,0.0,0.016819999999999998,0.025,0
87_3BIW.A,0.0,0.0,0.02743,0.015,0
88_3BIW.A,0.0,0.02,0.07027,0.04,0
89_3BIW.A,0.0,0.0,0.0004,0.035,0
90_3BIW.A,0.0,0.01,0.06346,0.01,0
91_3BIW.A,0.0,0.01,0.03443,0.0,0
92_3BIW.A,0.0,0.02,0.08108,0.045,0
93_3BIW.A,0.0,0.02,0.07968,0.08,0
94_3BIW.A,0.0,0.0,0.01942,0.055,0
95_3BIW.A,0.0,0.0,0.01962,0.02,0
96_3BIW.A,0.0,0.01,0.08968999999999999,0.065,0
97_3BIW.A,0.0,0.05,0.11692000000000001,0.1,0
98_3BIW.A,0.0,0.0,0.06747,0.06,0
99_3BIW.A,0.0,0.02,0.15696,0.055,0
100_3BIW.A,0.0,0.1,0.14414000000000002,0.02,0
101_3BIW.A,0.0,0.0,0.08127999999999999,0.085,0
102_3BIW.A,0.0,0.06,0.12372000000000001,0.0,0
103_3BIW.A,0.0,0.05,0.14494,0.015,0
104_3BIW.A,0.0,0.17,0.11470999999999999,0.055,0
105_3BIW.A,0.0,0.04,0.1021,0.0,0
106_3BIW.A,0.0,0.04,0.11872,0.01,0
107_3BIW.A,0.0,0.05,0.08188,0.0,0
108_3BIW.A,0.0,0.04,0.11752,0.0,0
109_3BIW.A,0.0,0.06,0.12993,0.035,0
110_3BIW.A,0.0,0.0,0.017419999999999998,0.13,0
111_3BIW.A,0.0,0.03,0.08188,0.31,0
112_3BIW.A,0.0,0.16,0.15115,0.38,0
113_3BIW.A,0.0,0.11,0.10651,0.455,0
114_3BIW.A,0.0,0.0,0.07948,0.45,0
115_3BIW.A,0.0,0.03,0.1019,0.35,0
116_3BIW.A,0.0,0.0,0.01241,0.26,0
117_3BIW.A,0.0,0.0,0.0,0.29,0
118_3BIW.A,0.0,0.0,0.0002,0.24,0
119_3BIW.A,0.0,0.0,0.003,0.18,0
120_3BIW.A,0.0,0.02,0.01121,0.015,0
121_3BIW.A,0.0,0.0,0.0034,0.0,0
122_3BIW.A,0.0,0.02,0.03163,0.0,0
123_3BIW.A,0.0,0.01,0.05345,0.0,0
124_3BIW.A,0.0,0.01,0.06927,0.005,0
125_3BIW.A,0.0,0.03,0.057460000000000004,0.0,0
126_3BIW.A,0.0,0.0,0.03083,0.0,0
127_3BIW.A,0.0,0.02,0.027630000000000002,0.005,0
128_3BIW.A,0.0,0.02,0.05646,0.01,0
129_3BIW.A,0.0,0.03,0.03283,0.005,0
130_3BIW.A,0.0,0.0,0.003,0.0,0
131_3BIW.A,0.0,0.0,0.0,0.14,0
132_3BIW.A,0.0,0.0,0.0,0.01,0
133_3BIW.A,0.0,0.0,0.0,0.01,0
134_3BIW.A,0.0,0.0,0.0,0.0,0
135_3BIW.A,0.0,0.0,0.0002,0.0,0
136_3BIW.A,0.0,0.0,0.006809999999999999,0.025,0
137_3BIW.A,0.0,0.02,0.01261,0.0,0
138_3BIW.A,0.0,0.0,0.014209999999999999,0.01,0
139_3BIW.A,0.0,0.01,0.013609999999999999,0.125,0
140_3BIW.A,0.0,0.01,0.030430000000000002,0.015,0
141_3BIW.A,0.0,0.0,0.03223,0.085,0
142_3BIW.A,0.0,0.0,0.0002,0.01,0
143_3BIW.A,0.0,0.01,0.016819999999999998,0.0,0
144_3BIW.A,0.0,0.01,0.07487,0.0,0
145_3BIW.A,0.0,0.01,0.06927,0.185,0
146_3BIW.A,0.0,0.0,0.0046,0.39,0
147_3BIW.A,0.0,0.01,0.1037,0.075,0
148_3BIW.A,0.0,0.01,0.12853,0.155,0
149_3BIW.A,0.0,0.01,0.07027,0.0,0
150_3BIW.A,0.0,0.01,0.08549,0.01,0
151_3BIW.A,0.0,0.0,0.04344,0.0,0
152_3BIW.A,0.0,0.02,0.10651,0.0,0
153_3BIW.A,0.0,0.0,0.0006,0.0,0
154_3BIW.A,0.0,0.0,0.00521,0.0,0
155_3BIW.A,0.0,0.0,0.1001,0.015,0
156_3BIW.A,0.0,0.0,0.0,0.02,0
157_3BIW.A,0.0,0.0,0.0014,0.005,0
158_3BIW.A,0.0,0.0,0.0,0.0,0
159_3BIW.A,0.0,0.0,0.01702,0.02,0
160_3BIW.A,0.0,0.0,0.05586,0.005,0
161_3BIW.A,0.0,0.0,0.04264,0.0,0
162_3BIW.A,0.047,0.08,0.07647999999999999,0.0,0
186_3BIW.A,0.069,0.2,0.12793,0.015,0
187_3BIW.A,0.069,0.07,0.11091,0.0,0
188_3BIW.A,0.069,0.08,0.08008,0.08,0
189_3BIW.A,0.069,0.03,0.09189,0.075,0
190_3BIW.A,0.069,0.03,0.15215,0.03,0
191_3BIW.A,0.0,0.06,0.18398,0.0,0
192_3BIW.A,0.0,0.49,0.19179000000000002,0.145,0
193_3BIW.A,0.0,0.0,0.08248,0.43,0
194_3BIW.A,0.0,0.0,0.0012,0.24,0
195_3BIW.A,0.0,0.0,0.0,0.25,0
196_3BIW.A,0.0,0.0,0.0,0.145,0
197_3BIW.A,0.0,0.0,0.0,0.155,0
198_3BIW.A,0.0,0.0,0.0,0.225,0
199_3BIW.A,0.0,0.0,0.0,0.18,0
200_3BIW.A,0.0,0.0,0.0,0.18,0
201_3BIW.A,0.0,0.0,0.0,0.01,0
202_3BIW.A,0.0,0.0,0.0,0.0,0
203_3BIW.A,0.0,0.0,0.0002,0.0,0
204_3BIW.A,0.0,0.0,0.0,0.0,0
205_3BIW.A,0.0,0.1,0.0002,0.0,0
206_3BIW.A,0.0,0.0,0.0,0.01,0
207_3BIW.A,0.0,0.0,0.0,0.03,0
208_3BIW.A,0.0,0.0,0.0024,0.02,0
209_3BIW.A,0.0,0.0,0.0016,0.0,0
210_3BIW.A,0.0,0.0,0.04024,0.0,0
211_3BIW.A,0.0,0.0,0.01902,0.015,0
212_3BIW.A,0.0,0.0,0.0066099999999999996,0.0,0
213_3BIW.A,0.0,0.03,0.03664,0.005,0
214_3BIW.A,0.0,0.0,0.0002,0.0,0
215_3BIW.A,0.0,0.0,0.00701,0.0,0
216_3BIW.A,0.0,0.0,0.0014,0.0,0
217_3BIW.A,0.0,0.0,0.0,0.015,0
218_3BIW.A,0.0,0.0,0.0012,0.01,0
219_3BIW.A,0.0,0.0,0.02482,0.04,0
220_3BIW.A,0.047,0.04,0.07628,0.22,0
221_3BIW.A,0.0,0.0,0.028030000000000003,0.1,0
222_3BIW.A,0.047,0.0,0.025830000000000002,0.04,0
223_3BIW.A,0.0,0.0,0.0004,0.085,0
224_3BIW.A,0.0,0.0,0.00801,0.235,0
225_3BIW.A,0.0,0.0,0.0,0.13,0
226_3BIW.A,0.0,0.0,0.0,0.025,0
227_3BIW.A,0.0,0.0,0.0,0.07,0
228_3BIW.A,0.0,0.0,0.0,0.16,0
229_3BIW.A,0.0,0.0,0.001,0.135,0
230_3BIW.A,0.0,0.0,0.0,0.0,0
231_3BIW.A,0.0,0.0,0.0,0.0,0
232_3BIW.A,0.0,0.0,0.0,0.0,0
233_3BIW.A,0.0,0.0,0.0,0.0,0
234_3BIW.A,0.0,0.0,0.0,0.005,0
235_3BIW.A,0.0,0.0,0.0,0.03,0
236_3BIW.A,0.0,0.0,0.0,0.01,0
237_3BIW.A,0.0,0.0,0.0,0.03,0
238_3BIW.A,0.0,0.0,0.0,0.085,0
239_3BIW.A,0.0,0.0,0.01702,0.025,0
240_3BIW.A,0.0,0.0,0.06106,0.23,0
241_3BIW.A,0.0,0.01,0.21201,0.14,0
242_3BIW.A,0.0,0.01,0.21461,0.005,0
243_3BIW.A,0.0,0.01,0.26366,0.06,0
244_3BIW.A,0.0,0.01,0.040839999999999994,0.085,0
245_3BIW.A,0.0,0.0,0.01602,0.465,0
246_3BIW.A,0.0,0.01,0.17557999999999999,0.27,0
247_3BIW.A,0.0,0.0,0.010209999999999999,0.135,0
248_3BIW.A,0.0,0.0,0.0032,0.115,0
249_3BIW.A,0.0,0.0,0.026430000000000002,0.085,0
250_3BIW.A,0.0,0.0,0.0,0.13,0
251_3BIW.A,0.0,0.0,0.0002,0.005,0
252_3BIW.A,0.0,0.0,0.05666,0.055,0
253_3BIW.A,0.0,0.0,0.0002,0.055,0
254_3BIW.A,0.0,0.0,0.0,0.005,0
255_3BIW.A,0.0,0.0,0.00861,0.0,0
256_3BIW.A,0.0,0.0,0.06627000000000001,0.105,0
257_3BIW.A,0.0,0.0,0.0,0.06,0
258_3BIW.A,0.0,0.0,0.0002,0.015,0
259_3BIW.A,0.0,0.01,0.16055999999999998,0.05,0
260_3BIW.A,0.0,0.0,0.01381,0.12,0
261_3BIW.A,0.0,0.0,0.0018,0.09,0
262_3BIW.A,0.0,0.01,0.0971,0.09,0
263_3BIW.A,0.0,0.02,0.23363,0.165,0
264_3BIW.A,0.0,0.0,0.058460000000000005,0.1,0
265_3BIW.A,0.0,0.0,0.00941,0.03,0
266_3BIW.A,0.0,0.01,0.23684000000000002,0.1,0
267_3BIW.A,0.0,0.08,0.2983,0.115,0
268_3BIW.A,0.0,0.0,0.15455,0.0,0
269_3BIW.A,0.0,0.02,0.2012,0.02,0
270_3BIW.A,0.0,0.0,0.08669,0.095,0
271_3BIW.A,0.0,0.02,0.08428,0.095,0
272_3BIW.A,0.0,0.02,0.12272000000000001,0.0,0
273_3BIW.A,0.0,0.07,0.11732000000000001,0.035,0
274_3BIW.A,0.0,0.03,0.03403,0.07,0
275_3BIW.A,0.0,0.0,0.001,0.025,0
276_3BIW.A,0.0,0.0,0.0,0.07,0
277_3BIW.A,0.0,0.0,0.0,0.025,0
278_3BIW.A,0.0,0.0,0.0,0.07,0
279_3BIW.A,0.0,0.0,0.0,0.055,0
280_3BIW.A,0.0,0.0,0.0,0.02,0
281_3BIW.A,0.0,0.0,0.0,0.01,0
282_3BIW.A,0.0,0.0,0.0,0.035,0
283_3BIW.A,0.0,0.0,0.0,0.03,0
284_3BIW.A,0.0,0.0,0.0,0.13,0
285_3BIW.A,0.0,0.0,0.0,0.045,0
286_3BIW.A,0.0,0.0,0.0,0.115,0
287_3BIW.A,0.0,0.0,0.0,0.19,0
288_3BIW.A,0.0,0.0,0.0,0.32,0
289_3BIW.A,0.0,0.0,0.0,0.205,0
290_3BIW.A,0.0,0.0,0.0002,0.145,0
291_3BIW.A,0.0,0.0,0.00981,0.365,0
292_3BIW.A,0.0,0.0,0.03203,0.075,0
293_3BIW.A,0.0,0.0,0.029830000000000002,0.01,0
294_3BIW.A,0.562,0.05,0.4034,0.005,1
295_3BIW.A,0.562,0.03,0.24645,0.0,0
296_3BIW.A,0.0,0.0,0.036239999999999994,0.0,0
297_3BIW.A,0.0,0.01,0.20720999999999998,0.015,0
306_3BIW.A,0.0,0.01,0.203,0.225,1
307_3BIW.A,0.0,0.01,0.058660000000000004,0.005,0
308_3BIW.A,0.0,0.0,0.024419999999999997,0.23,0
309_3BIW.A,0.0,0.0,0.0024,0.225,0
310_3BIW.A,0.0,0.01,0.02603,0.035,0
311_3BIW.A,0.0,0.0,0.011009999999999999,0.0,0
312_3BIW.A,0.0,0.0,0.0,0.175,0
313_3BIW.A,0.0,0.0,0.0,0.245,0
314_3BIW.A,0.0,0.0,0.0,0.19,0
315_3BIW.A,0.0,0.0,0.0,0.12,0
316_3BIW.A,0.0,0.0,0.0,0.14,0
317_3BIW.A,0.0,0.0,0.0,0.195,0
318_3BIW.A,0.0,0.0,0.0,0.25,0
319_3BIW.A,0.0,0.0,0.013009999999999999,0.065,0
320_3BIW.A,0.0,0.04,0.04104,0.115,0
321_3BIW.A,0.0,0.0,0.03163,0.01,0
322_3BIW.A,0.0,0.02,0.06747,0.0,0
323_3BIW.A,0.0,0.0,0.00561,0.0,0
324_3BIW.A,0.0,0.0,0.0012,0.0,0
325_3BIW.A,0.0,0.0,0.03323,0.0,0
326_3BIW.A,0.0,0.0,0.057260000000000005,0.0,0
327_3BIW.A,0.0,0.02,0.27508,0.215,0
328_3BIW.A,0.0,0.01,0.25065,0.015,0
329_3BIW.A,0.0,0.01,0.1017,0.02,0
330_3BIW.A,0.0,0.01,0.10590999999999999,0.0,0
331_3BIW.A,0.0,0.01,0.21361,0.01,0
332_3BIW.A,0.0,0.0,0.08968999999999999,0.04,0
333_3BIW.A,0.0,0.0,0.0002,0.03,0
334_3BIW.A,0.0,0.01,0.12272000000000001,0.0,0
335_3BIW.A,0.0,0.01,0.0951,0.04,0
336_3BIW.A,0.0,0.0,0.0,0.155,0
337_3BIW.A,0.0,0.0,0.0042,0.235,0
338_3BIW.A,0.0,0.01,0.09029,0.075,0
339_3BIW.A,0.0,0.01,0.0991,0.105,0
340_3BIW.A,0.0,0.0,0.03463,0.165,0
341_3BIW.A,0.0,0.02,0.05085,0.12,0
342_3BIW.A,0.0,0.0,0.03664,0.085,0
343_3BIW.A,0.0,0.02,0.07828,0.02,0
344_3BIW.A,0.0,0.02,0.04244,0.0,0
345_3BIW.A,0.0,0.05,0.11010999999999999,0.11,0
346_3BIW.A,0.0,0.11,0.08088,0.17,0
347_3BIW.A,0.0,0.0,0.08308,0.235,0
348_3BIW.A,0.0,0.02,0.06006,0.21,0
349_3BIW.A,0.0,0.01,0.029230000000000003,0.075,0
350_3BIW.A,0.0,0.0,0.0006,0.415,0
351_3BIW.A,0.0,0.0,0.011609999999999999,0.355,0
352_3BIW.A,0.0,0.01,0.02563,0.155,0
353_3BIW.A,0.0,0.05,0.01822,0.0,0
354_3BIW.A,0.0,0.0,0.0,0.245,0
355_3BIW.A,0.0,0.01,0.027630000000000002,0.195,0
356_3BIW.A,0.0,0.01,0.037239999999999995,0.005,0
357_3BIW.A,0.0,0.01,0.03784,0.125,0
358_3BIW.A,0.0,0.01,0.04905,0.2,0
359_3BIW.A,0.0,0.01,0.08248,0.295,0
360_3BIW.A,0.0,0.01,0.05185,0.255,0
361_3BIW.A,0.0,0.01,0.03804,0.31,0
362_3BIW.A,0.0,0.0,0.0,0.405,0
363_3BIW.A,0.0,0.0,0.0,0.47,0
364_3BIW.A,0.0,0.01,0.03243,0.24,0
365_3BIW.A,0.0,0.01,0.02823,0.375,0
366_3BIW.A,0.0,0.01,0.08609,0.53,0
367_3BIW.A,0.0,0.0,0.019819999999999997,0.61,0
368_3BIW.A,0.0,0.01,0.12972999999999998,0.025,0
369_3BIW.A,0.0,0.01,0.08008,0.395,0
370_3BIW.A,0.0,0.01,0.11170999999999999,0.665,0
371_3BIW.A,0.0,0.01,0.16036,0.455,0
372_3BIW.A,0.0,0.0,0.044039999999999996,0.06,0
373_3BIW.A,0.0,0.02,0.13534000000000002,0.525,0
374_3BIW.A,0.0,0.0,0.019819999999999997,0.31,0
375_3BIW.A,0.0,0.0,0.0018,0.55,0
376_3BIW.A,0.0,0.0,0.0,0.31,0
377_3BIW.A,0.0,0.0,0.0,0.155,0
378_3BIW.A,0.0,0.0,0.0,0.555,0
379_3BIW.A,0.0,0.0,0.019219999999999998,0.26,0
380_3BIW.A,0.0,0.03,0.21400999999999998,0.09,0
381_3BIW.A,0.0,0.01,0.21101,0.01,0
382_3BIW.A,0.0,0.02,0.38298000000000004,0.06,0
383_3BIW.A,0.0,0.01,0.35796,0.025,0
384_3BIW.A,0.0,0.0,0.02462,0.18,0
385_3BIW.A,0.0,0.0,0.00881,0.02,0
386_3BIW.A,0.0,0.02,0.34615,0.09,0
387_3BIW.A,0.0,0.02,0.44745,0.05,1
388_3BIW.A,0.0,0.01,0.25165,0.0,0
389_3BIW.A,0.0,0.0,0.01662,0.055,0
390_3BIW.A,0.0,0.01,0.11231,0.095,0
391_3BIW.A,0.0,0.03,0.3017,0.005,0
392_3BIW.A,0.0,0.0,0.08348,0.015,0
393_3BIW.A,0.0,0.0,0.0004,0.0,0
394_3BIW.A,0.0,0.01,0.16597,0.015,0
395_3BIW.A,0.0,0.01,0.42603,0.07,0
396_3BIW.A,0.0,0.04,0.15636,0.005,1
397_3BIW.A,0.605,0.02,0.41941999999999996,0.02,1
398_3BIW.A,0.605,0.0,0.13834000000000002,0.0,1
399_3BIW.A,0.584,0.04,0.17037,0.03,0
400_3BIW.A,0.0,0.02,0.11391,0.03,1
401_3BIW.A,0.0,0.0,0.013009999999999999,0.0,0
402_3BIW.A,0.0,0.01,0.013009999999999999,0.015,0
403_3BIW.A,0.0,0.0,0.0,0.065,0
404_3BIW.A,0.0,0.0,0.0,0.005,0
405_3BIW.A,0.0,0.0,0.0,0.0,0
406_3BIW.A,0.0,0.0,0.0,0.035,0
407_3BIW.A,0.0,0.0,0.0,0.05,0
408_3BIW.A,0.0,0.0,0.0,0.0,0
409_3BIW.A,0.0,0.03,0.02723,0.05,0
410_3BIW.A,0.0,0.0,0.0006,0.1,0
411_3BIW.A,0.0,0.0,0.0,0.18,0
412_3BIW.A,0.0,0.0,0.0,0.09,0
413_3BIW.A,0.0,0.0,0.0,0.07,0
414_3BIW.A,0.0,0.0,0.02482,0.045,0
415_3BIW.A,0.0,0.0,0.03864,0.0,0
416_3BIW.A,0.0,0.0,0.0044,0.03,0
417_3BIW.A,0.0,0.08,0.02282,0.0,0
418_3BIW.A,0.0,0.01,0.1049,0.04,0
419_3BIW.A,0.0,0.03,0.08989,0.0,0
