residue	predus	ispred	dockpred	annotated	rfscore	logreg
602_2VIS.A	0.459	0.97	0.96162	1	0.584527	0.999301
603_2VIS.A	0.274	0.88	0.5204	1	0.425708	0.739224
605_2VIS.A	0.929	0.98	0.93781	1	0.653309	0.985361
607_2VIS.A	1.0	0.92	0.82413	1	0.705142	0.866745
30_2VXT.H	0.406	0.41	0.82947	1	0.482303	0.999826
31_2VXT.H	0.534	0.33	0.7225	1	0.42877	0.999992
32_2VXT.H	0.67	0.47	0.95989	1	0.502085	1.0
33_2VXT.H	1.0	0.97	0.9219	1	0.759362	1.0
35_2VXT.H	0.043	0.0	0.51568	1	0.068727	0.077132
50_2VXT.H	0.339	0.0	0.22939	1	0.17718	0.98863
52_2VXT.H	0.153	0.41	0.83446	1	0.388093	0.859765
53_2VXT.H	0.248	0.97	0.86371	1	0.685854	0.990523
56_2VXT.H	0.069	0.63	0.28042	1	0.209304	0.0761
58_2VXT.H	0.0	0.31	0.19157	1	0.113561	0.008257
94_2VXT.H	0.019	0.0	0.36219	1	0.063488	0.023846
95_2VXT.H	0.162	0.77	0.39164	1	0.364356	0.618356
101_2VXT.H	0.116	0.24	0.45566	1	0.398632	0.339687
31_2W9E.H	0.146	0.98	0.76997	1	0.50287	0.999907
32_2W9E.H	0.388	0.0	0.33874	1	0.224352	0.126568
33_2W9E.H	0.278	0.0	0.46796	1	0.340857	0.907679
35_2W9E.H	0.0	0.0	0.10583	1	0.052871	0.047628
50_2W9E.H	0.067	0.0	0.2961	1	0.073587	0.659473
52_2W9E.H	0.365	0.99	0.82464	1	0.592443	0.999692
54_2W9E.H	0.245	0.81	0.27031	1	0.206854	0.041691
55_2W9E.H	0.052	0.96	0.26178	1	0.32055	0.197022
57_2W9E.H	0.0	0.97	0.49143	1	0.471217	0.988736
99_2W9E.H	0.0	0.0	0.31995	1	0.098646	0.876538
101_2W9E.H	0.523	0.95	1.0	1	0.615181	0.999971
531_2W9E.H	0.523	0.91	0.8292	1	0.44176	0.998572
533_2W9E.H	0.0	0.0	0.2785	1	0.097979	0.731202
549_2W9E.H	0.185	0.97	0.60512	1	0.562386	0.993588
590_2W9E.H	0.854	0.77	0.73742	1	0.369527	0.720089
591_2W9E.H	0.523	0.94	0.60533	1	0.542131	0.789842
595_2W9E.H	0.185	0.22	0.5507	1	0.248507	0.992666
5_3AAA.C	0.034	0.92	0.37804	1	0.156199	0.381496
8_3AAA.C	0.202	0.61	1.0	1	0.517857	0.999758
11_3AAA.C	0.18	0.3	0.6281	1	0.296249	0.971041
12_3AAA.C	0.034	0.26	0.83894	1	0.133843	0.996971
14_3AAA.C	0.02	0.24	0.46047	1	0.234942	0.692462
16_3AAA.C	0.034	0.21	0.23379	1	0.075681	0.109839
44_3AAA.C	0.35	0.07	0.31743	1	0.203165	0.527149
47_3AAA.C	0.057	0.02	0.32442	1	0.052419	0.319201
69_3AAA.C	0.0	0.0	0.07942	1	0.047788	0.01565
77_3AAA.C	1.0	0.1	0.1598	1	0.132625	0.550898
78_3AAA.C	0.569	0.42	0.38292	1	0.314002	0.82617
294_3BIW.A	0.562	0.05	0.4034	1	0.327496	0.098064
306_3BIW.A	0.0	0.01	0.203	1	0.045501	0.014803
387_3BIW.A	0.0	0.02	0.44745	1	0.067057	0.024578
396_3BIW.A	0.0	0.04	0.15636	1	0.043311	0.014896
397_3BIW.A	0.605	0.02	0.41942	1	0.19043	0.102024
398_3BIW.A	0.605	0.0	0.13834	1	0.22668	0.057465
400_3BIW.A	0.0	0.02	0.11391	1	0.041485	0.012849
498_3BIW.A	0.0	0.07	0.11532	1	0.039992	0.015154
597_3BIW.A	0.584	0.03	0.03564	1	0.14749	0.049442
40_3BX7.A	0.0	0.1	0.92357	1	0.191202	0.955385
41_3BX7.A	0.0	0.55	0.36055	1	0.188214	0.280234
42_3BX7.A	0.0	0.52	0.32668	1	0.225388	0.214258
47_3BX7.A	0.0	0.96	0.42202	1	0.477957	0.603475
52_3BX7.A	0.018	0.94	0.42126	1	0.662865	0.582283
73_3BX7.A	0.245	0.94	0.37461	1	0.503764	0.356566
74_3BX7.A	0.191	0.64	0.15998	1	0.200279	0.049918
75_3BX7.A	0.365	0.67	0.47978	1	0.38084	0.380122
77_3BX7.A	0.543	0.98	0.76767	1	0.59961	0.904222
94_3BX7.A	0.111	0.27	0.51153	1	0.208369	0.391292
96_3BX7.A	0.146	0.39	0.72828	1	0.373251	0.833782
100_3BX7.A	0.397	0.11	1.0	1	0.405843	0.945333
106_3BX7.A	0.0	0.03	0.45286	1	0.134913	0.233976
125_3BX7.A	0.0	0.02	0.66659	1	0.121096	0.659152
127_3BX7.A	0.218	0.02	0.7961	1	0.149776	0.78503
132_3BX7.A	0.0	0.01	0.71573	1	0.098037	0.744275
27_3BX7.C	0.0	0.04	0.19787	1	0.058314	0.090072
28_3BX7.C	0.0	0.0	0.1111	1	0.057186	0.054466
29_3BX7.C	0.0	0.03	0.09366	1	0.036033	0.054251
30_3BX7.C	0.0	0.02	0.12942	1	0.048914	0.062499
31_3BX7.C	0.154	0.95	0.19574	1	0.525363	0.42622
32_3BX7.C	0.078	0.7	0.14754	1	0.174716	0.27108
35_3BX7.C	0.179	0.98	0.32175	1	0.531598	0.582791
46_3BX7.C	0.0	0.82	0.16953	1	0.260454	0.423577
48_3BX7.C	0.0	0.74	0.12949	1	0.230475	0.325805
100_3BX7.C	0.929	0.98	0.57751	1	0.58007	0.327905
101_3BX7.C	0.403	0.91	0.43987	1	0.575779	0.508748
102_3BX7.C	0.459	0.97	0.69971	1	0.415204	0.788907
104_3BX7.C	0.603	0.98	1.0	1	0.619186	0.916265
105_3BX7.C	0.649	0.97	0.89719	1	0.688577	0.847033
108_3BX7.C	0.154	0.24	0.52965	1	0.264237	0.356576
110_3BX7.C	0.0	0.1	0.341	1	0.109366	0.192142
26_3C98.A	0.0	0.23	0.54269	1	0.200573	0.91757
28_3C98.A	0.46	0.53	0.97924	1	0.57963	0.992311
39_3C98.A	0.0	0.04	0.01594	1	0.013038	0.011838
42_3C98.A	0.0	0.23	0.05553	1	0.044075	0.024809
46_3C98.A	0.0	0.42	0.16146	1	0.066692	0.110054
47_3C98.A	0.46	0.87	0.57854	1	0.511778	0.57973
48_3C98.A	0.0	0.62	0.65172	1	0.2304	0.986643
51_3C98.A	0.46	0.74	1.0	1	0.574775	0.995529
52_3C98.A	0.46	0.34	0.65718	1	0.291843	0.641313
56_3C98.A	0.46	0.72	0.86914	1	0.579013	0.976906
59_3C98.A	0.0	0.8	0.17483	1	0.304905	0.196953
63_3C98.A	0.0	0.11	0.08688	1	0.042765	0.030959
64_3C98.A	0.0	0.31	0.07158	1	0.046468	0.033502
66_3C98.A	0.0	0.73	0.41141	1	0.299105	0.810366
70_3C98.A	0.0	0.25	0.33084	1	0.183146	0.448313
115_3C98.A	0.0	0.6	0.30377	1	0.228004	0.482897
130_3C98.A	0.0	0.15	0.26685	1	0.132225	0.241852
131_3C98.A	0.0	0.08	0.14712	1	0.046378	0.06108
132_3C98.A	0.0	0.07	0.19174	1	0.057931	0.100727
261_3C98.A	0.0	0.22	0.03959	1	0.039743	0.020153
270_3C98.A	0.0	0.02	0.04398	1	0.021979	0.016274
271_3C98.A	0.0	0.05	0.27616	1	0.068526	0.238193
275_3C98.A	0.0	0.12	0.3562	1	0.125652	0.482986
278_3C98.A	0.0	0.03	0.21079	1	0.057845	0.118586
315_3C98.A	0.0	0.29	0.26311	1	0.162676	0.269245
337_3C98.A	0.0	0.16	0.28087	1	0.134543	0.278098
338_3C98.A	0.0	0.05	0.36219	1	0.086243	0.477839
143_3DAW.A	0.43	0.92	0.60887	1	0.43621	0.766861
144_3DAW.A	0.411	0.88	0.07055	1	0.29731	0.642336
145_3DAW.A	0.055	0.32	0.05428	1	0.038319	0.05037
146_3DAW.A	0.29	0.99	0.15554	1	0.349843	0.562337
147_3DAW.A	0.43	0.71	0.14457	1	0.196919	0.573586
148_3DAW.A	0.64	0.84	0.39436	1	0.422012	0.882604
149_3DAW.A	0.137	0.0	0.07573	1	0.050411	0.035458
167_3DAW.A	0.43	0.93	0.86377	1	0.692209	0.802553
169_3DAW.A	0.987	0.76	1.0	1	0.611963	0.9855
330_3DAW.A	0.0	0.03	0.01986	1	0.011656	0.017231
332_3DAW.A	0.0	0.0	0.01706	1	0.017475	0.015902
334_3DAW.A	0.0	0.03	0.03875	1	0.01695	0.017465
345_3DAW.A	0.259	0.38	0.09571	1	0.189882	0.169811
346_3DAW.A	0.197	0.47	0.32606	1	0.237666	0.177458
348_3DAW.A	0.203	0.24	0.024	1	0.022339	0.088756
349_3DAW.A	0.387	0.39	0.26081	1	0.252459	0.329073
350_3DAW.A	0.174	0.32	0.1026	1	0.106585	0.097561
351_3DAW.A	0.411	0.2	0.43213	1	0.239106	0.277814
355_3DAW.A	0.608	0.03	0.60235	1	0.504326	0.459614
375_3DAW.A	0.844	0.03	0.92208	1	0.618417	0.804215
176_3DAW.B	0.0	0.44	0.34539	1	0.210255	0.720134
177_3DAW.B	0.0	0.18	0.21067	1	0.134229	0.214397
180_3DAW.B	0.0	0.0	0.18209	1	0.084187	0.117608
210_3DAW.B	0.0	0.05	0.18944	1	0.058007	0.138975
257_3DAW.B	0.0	0.0	0.27849	1	0.094052	0.316827
259_3DAW.B	0.186	0.16	0.48739	1	0.25054	0.826754
262_3DAW.B	0.307	0.96	1.0	1	0.64475	0.999908
266_3DAW.B	0.427	0.87	0.75964	1	0.52028	0.996214
267_3DAW.B	0.406	0.5	0.35133	1	0.364168	0.41457
269_3DAW.B	0.287	0.23	0.85727	1	0.509647	0.997791
270_3DAW.B	0.377	0.99	0.65296	1	0.540682	0.990115
273_3DAW.B	0.186	0.75	0.42441	1	0.385649	0.868245
274_3DAW.B	0.131	0.46	0.31895	1	0.234887	0.540728
276_3DAW.B	0.0	0.31	0.1166	1	0.061113	0.094083
294_3DAW.B	0.0	0.03	0.08018	1	0.03384	0.036417
296_3DAW.B	0.0	0.03	0.40323	1	0.080408	0.711545
33_3EO1.A	1.0	0.16	0.86734	1	0.674957	0.316735
92_3EO1.A	0.455	0.0	0.58828	1	0.385098	0.126518
93_3EO1.A	0.406	0.9	0.38991	1	0.628107	0.170194
530_3EO1.A	0.0	0.03	0.41783	1	0.087341	0.110065
531_3EO1.A	0.0	0.05	0.69195	1	0.140655	0.523914
532_3EO1.A	0.275	0.04	0.46872	1	0.171927	0.087298
552_3EO1.A	0.0	0.86	0.40032	1	0.405076	0.357785
555_3EO1.A	0.0	0.81	0.3672	1	0.317163	0.280248
557_3EO1.A	0.0	0.78	0.36415	1	0.290755	0.26377
574_3EO1.A	0.0	0.02	0.20088	1	0.052894	0.0217
601_3EO1.A	0.893	0.98	0.78108	1	0.65883	0.608482
602_3EO1.A	0.605	0.79	1.0	1	0.583401	0.92317
49_3EOA.L	0.433	0.0	0.53525	1	0.204318	0.609817
530_3EOA.L	0.0	0.74	0.1643	1	0.154409	0.055225
533_3EOA.L	0.245	0.0	0.42968	1	0.256493	0.299159
552_3EOA.L	0.0	0.72	0.33823	1	0.307949	0.23199
554_3EOA.L	0.0	0.87	0.16167	1	0.362784	0.062877
555_3EOA.L	0.0	0.81	0.15498	1	0.261669	0.055146
557_3EOA.L	0.0	0.67	0.25396	1	0.188698	0.112271
601_3EOA.L	0.649	0.88	0.70441	1	0.431241	0.970706
602_3EOA.L	0.302	0.88	1.0	1	0.69201	0.997003
603_3EOA.L	0.925	0.96	0.93375	1	0.699602	0.998013
604_3EOA.L	0.553	0.98	0.46823	1	0.603319	0.771338
605_3EOA.L	0.649	0.0	0.22112	1	0.229969	0.096493
239_3F1P.A	0.255	0.91	0.39063	1	0.506387	0.411993
240_3F1P.A	0.0	0.5	0.23316	1	0.339572	0.096073
243_3F1P.A	0.173	0.11	0.28986	1	0.160005	0.127962
247_3F1P.A	0.217	0.49	0.34012	1	0.313591	0.24019
256_3F1P.A	0.307	0.77	0.35797	1	0.371787	0.343511
301_3F1P.A	0.0	0.16	1.0	1	0.175012	0.959045
306_3F1P.A	0.179	0.14	0.37022	1	0.221911	0.216214
322_3F1P.A	0.274	0.4	0.95554	1	0.595764	0.968269
324_3F1P.A	0.131	0.41	0.67951	1	0.200126	0.764417
326_3F1P.A	0.377	0.86	0.6747	1	0.568108	0.867684
329_3F1P.A	0.406	0.41	0.21465	1	0.313497	0.131511
338_3F1P.A	0.285	0.96	0.75743	1	0.65584	0.920788
340_3F1P.A	0.255	0.58	0.7596	1	0.494569	0.890369
362_3F1P.B	0.0	0.04	0.36511	1	0.07886	0.110518
364_3F1P.B	0.154	0.83	0.92015	1	0.309239	0.743424
366_3F1P.B	0.173	0.96	0.55547	1	0.619666	0.394377
375_3F1P.B	0.179	0.68	0.75927	1	0.610224	0.728921
377_3F1P.B	0.0	0.0	0.24774	1	0.094747	0.074994
379_3F1P.B	0.0	0.34	0.35007	1	0.186731	0.0655
420_3F1P.B	0.0	0.45	0.31474	1	0.243849	0.047717
422_3F1P.B	0.0	0.1	0.8565	1	0.170919	0.47112
440_3F1P.B	0.0	0.15	0.67839	1	0.155827	0.278607
442_3F1P.B	0.0	0.26	0.24847	1	0.166941	0.049711
444_3F1P.B	0.179	0.43	0.84146	1	0.622123	0.853197
445_3F1P.B	0.268	0.0	0.15343	1	0.197053	0.696663
446_3F1P.B	0.627	0.9	1.0	1	0.516382	0.999624
450_3F1P.B	0.227	0.96	0.65577	1	0.519488	0.678694
451_3F1P.B	0.433	0.82	0.17883	1	0.266791	0.864189
456_3F1P.B	1.0	0.88	0.65839	1	0.614995	0.999992
458_3F1P.B	0.245	0.91	0.99109	1	0.60269	0.923972
460_3F1P.B	0.166	0.33	0.42423	1	0.215395	0.497282
26_3G6D.L	0.0	0.99	0.23324	1	0.523181	0.311109
28_3G6D.L	0.0	0.85	0.22276	1	0.319674	0.216883
29_3G6D.L	0.0	0.68	0.44813	1	0.269255	0.620576
30_3G6D.L	0.085	0.79	0.35934	1	0.278541	0.454671
31_3G6D.L	0.141	0.95	0.73663	1	0.350882	0.981146
49_3G6D.L	0.112	0.79	0.47378	1	0.283441	0.716635
50_3G6D.L	0.0	0.88	0.17949	1	0.427516	0.163536
91_3G6D.L	0.141	0.0	0.1501	1	0.063563	0.011032
92_3G6D.L	0.084	0.95	0.54109	1	0.394998	0.887735
528_3G6D.L	0.016	0.93	0.23272	1	0.597216	0.272423
531_3G6D.L	0.649	0.83	0.3596	1	0.548632	0.335778
532_3G6D.L	0.925	0.76	0.31303	1	0.318994	0.162749
603_3G6D.L	0.197	0.77	0.81629	1	0.561544	0.985071
605_3G6D.L	1.0	0.83	1.0	1	0.555339	0.995083
606_3G6D.L	0.494	0.71	0.61366	1	0.386313	0.84358
18_3HHR.A	0.0	0.97	0.41795	1	0.479535	0.205324
22_3HHR.A	0.114	0.98	0.49798	1	0.369035	0.259903
25_3HHR.A	0.114	0.83	0.47803	1	0.394124	0.19711
41_3HHR.A	1.0	0.0	0.31477	1	0.252094	0.267711
42_3HHR.A	0.281	0.73	0.41415	1	0.326155	0.234383
45_3HHR.A	0.399	0.42	0.34552	1	0.329306	0.167812
46_3HHR.A	0.527	0.95	0.27523	1	0.350138	0.510832
61_3HHR.A	0.0	0.0	0.04156	1	0.026824	0.026558
62_3HHR.A	0.0	0.77	0.21753	1	0.266059	0.143846
64_3HHR.A	0.0	0.98	0.20399	1	0.512823	0.219031
67_3HHR.A	0.0	0.0	0.03574	1	0.025032	0.026599
167_3HHR.A	0.0	0.94	0.30278	1	0.424265	0.198625
168_3HHR.A	0.0	0.59	0.22702	1	0.228749	0.097764
171_3HHR.A	0.0	0.95	0.28485	1	0.436093	0.203293
174_3HHR.A	0.0	0.97	0.20197	1	0.493446	0.215008
175_3HHR.A	0.0	0.98	0.14664	1	0.316092	0.221693
178_3HHR.A	0.0	0.9	0.1977	1	0.35645	0.187945
179_3HHR.A	0.0	0.43	0.04251	1	0.062121	0.071753
182_3HHR.A	0.242	0.95	0.04631	1	0.331986	0.341753
189_3HHR.A	0.114	0.98	0.13061	1	0.275194	0.279443
190_3HHR.A	0.0	0.78	0.09036	1	0.173115	0.151212
30_3HI6.X	0.029	0.94	0.09499	1	0.148824	0.073838
31_3HI6.X	0.201	0.95	0.40309	1	0.501438	0.447992
52_3HI6.X	0.352	0.98	0.87643	1	0.640812	0.958161
100_3HI6.X	0.534	0.98	0.25557	1	0.543537	0.410494
101_3HI6.X	0.534	0.85	0.61482	1	0.482276	0.84466
103_3HI6.X	1.0	0.94	1.0	1	0.634246	0.994821
104_3HI6.X	0.356	0.98	0.49237	1	0.557947	0.675604
106_3HI6.X	0.0	0.0	0.03304	1	0.02593	0.012191
531_3HI6.X	0.062	0.83	0.22071	1	0.187798	0.137639
532_3HI6.X	0.248	0.23	0.74468	1	0.39743	0.72124
534_3HI6.X	0.0	0.0	0.03097	1	0.017493	0.012036
550_3HI6.X	0.136	0.65	0.15173	1	0.150426	0.084967
553_3HI6.X	0.0	0.58	0.08498	1	0.100482	0.039289
591_3HI6.X	0.248	0.0	0.19329	1	0.245286	0.054678
592_3HI6.X	0.248	0.07	0.61424	1	0.243711	0.473188
30_3HMX.L	0.215	0.02	0.60214	1	0.204871	0.504351
32_3HMX.L	0.355	0.13	1.0	1	0.357275	0.964009
49_3HMX.L	0.304	0.16	0.31659	1	0.239426	0.120624
91_3HMX.L	0.0	0.0	0.48848	1	0.107494	0.253736
94_3HMX.L	0.698	0.68	0.84675	1	0.486355	0.945028
527_3HMX.L	0.039	0.0	0.11091	1	0.024619	0.019087
528_3HMX.L	0.1	0.01	0.18882	1	0.038643	0.036447
531_3HMX.L	0.468	0.23	0.40458	1	0.26105	0.249609
532_3HMX.L	0.468	0.96	0.33981	1	0.511165	0.255838
533_3HMX.L	1.0	0.73	0.61717	1	0.45824	0.804068
559_3HMX.L	0.1	0.42	0.68769	1	0.109254	0.701169
598_3HMX.L	0.215	0.0	0.12912	1	0.12789	0.025868
599_3HMX.L	0.616	0.36	0.75949	1	0.558924	0.865567
600_3HMX.L	0.466	0.21	0.51085	1	0.252856	0.425233
601_3HMX.L	0.317	0.65	0.60373	1	0.303067	0.642539
602_3HMX.L	0.355	0.67	0.93058	1	0.680202	0.958795
32_3L5W.L	0.111	0.99	0.67625	1	0.47365	0.991294
91_3L5W.L	0.0	0.0	0.26531	1	0.099225	0.569212
532_3L5W.L	0.76	0.82	0.89645	1	0.597393	0.97933
554_3L5W.L	0.185	0.0	0.26431	1	0.104985	0.113013
555_3L5W.L	0.084	0.85	0.55902	1	0.324641	0.929052
556_3L5W.L	0.059	0.77	0.41733	1	0.316628	0.340932
560_3L5W.L	0.024	0.26	0.33326	1	0.123551	0.594252
603_3L5W.L	0.329	0.88	0.9162	1	0.644424	0.999921
604_3L5W.L	0.76	0.98	1.0	1	0.705809	0.997139
605_3L5W.L	0.433	0.0	0.55264	1	0.323781	0.952829
30_3MXW.L	1.0	0.89	0.49621	1	0.397878	0.998527
31_3MXW.L	0.829	0.83	0.48219	1	0.474626	0.991106
32_3MXW.L	0.455	0.49	0.37809	1	0.293436	0.608626
49_3MXW.L	0.468	0.99	0.78181	1	0.67872	0.864553
50_3MXW.L	0.76	0.99	0.84247	1	0.627585	0.992902
56_3MXW.L	0.0	0.63	0.2717	1	0.231789	0.013536
91_3MXW.L	0.531	0.0	0.72593	1	0.270356	0.833708
92_3MXW.L	0.76	0.9	0.48057	1	0.424804	0.983135
531_3MXW.L	0.128	0.46	0.11837	1	0.057984	0.030295
532_3MXW.L	0.215	0.3	0.12366	1	0.113765	0.063177
554_3MXW.L	0.06	0.41	0.09857	1	0.048946	0.014264
597_3MXW.L	0.448	0.32	0.2794	1	0.238717	0.505334
598_3MXW.L	0.304	0.68	0.85708	1	0.732048	0.531815
600_3MXW.L	0.282	0.29	0.70367	1	0.319138	0.324339
411_3R9A.B	0.0	0.09	0.0	1	0.031076	0.138494
415_3R9A.B	0.0	0.01	0.00114	1	0.00299	0.06835
417_3R9A.B	0.0	0.01	0.01244	1	0.007796	0.044326
526_3R9A.B	0.0	0.0	0.0	1	0.004091	0.065478
527_3R9A.B	0.0	0.01	0.00041	1	0.00325	0.070261
533_3R9A.B	0.0	0.0	0.00021	1	0.003996	0.064958
534_3R9A.B	0.0	0.01	0.00321	1	0.005779	0.063191
557_3R9A.B	0.0	0.0	0.0	1	0.004091	0.065478
561_3R9A.B	0.0	0.15	0.0	1	0.262161	0.218537
567_3R9A.B	0.86	0.16	0.00031	1	0.653407	0.921904
568_3R9A.B	0.893	0.03	0.00093	1	0.581503	0.799687
570_3R9A.B	0.925	0.03	0.03359	1	0.114311	0.548681
572_3R9A.B	0.627	0.03	0.04012	1	0.160028	0.207689
608_3R9A.B	0.456	0.29	0.00498	1	0.192523	0.852934
609_3R9A.B	1.0	0.88	0.00021	1	0.769748	0.999939
612_3R9A.B	0.081	0.27	0.02944	1	0.035484	0.2657
613_3R9A.B	0.308	0.19	0.0479	1	0.091382	0.176978
30_3RVW.C	0.112	0.97	0.5698	1	0.475073	0.905813
32_3RVW.C	0.084	0.0	0.50647	1	0.062961	0.46655
50_3RVW.C	0.126	0.0	0.34998	1	0.054972	0.136832
53_3RVW.C	0.0	0.97	0.19355	1	0.481619	0.106809
92_3RVW.C	0.166	0.0	0.41701	1	0.197788	0.262351
530_3RVW.C	0.009	0.32	0.14657	1	0.035545	0.023092
531_3RVW.C	0.009	0.99	0.24615	1	0.407929	0.184638
554_3RVW.C	0.052	0.59	0.60926	1	0.124976	0.879082
602_3RVW.C	0.181	0.91	1.0	1	0.610328	0.999176
603_3RVW.C	1.0	0.64	0.85535	1	0.632407	0.997746
604_3RVW.C	0.181	0.64	0.9302	1	0.626619	0.997143
605_3RVW.C	0.494	0.23	0.53823	1	0.28508	0.760517
607_3RVW.C	0.649	0.97	0.25052	1	0.517113	0.348584
44_3S9D.B	0.0	0.0	0.0591	1	0.030931	0.01073
45_3S9D.B	0.46	0.0	0.06006	1	0.067509	0.128328
46_3S9D.B	0.605	0.99	0.26089	1	0.598718	0.872389
47_3S9D.B	0.651	0.91	0.12575	1	0.319422	0.960624
48_3S9D.B	0.0	0.84	0.09405	1	0.168318	0.368308
50_3S9D.B	0.0	0.81	0.07438	1	0.129847	0.380473
76_3S9D.B	0.0	0.99	0.11802	1	0.444447	0.496275
77_3S9D.B	0.0	0.58	0.06603	1	0.090092	0.169188
98_3S9D.B	0.605	0.11	0.25922	1	0.249292	0.067835
102_3S9D.B	0.961	0.56	0.07578	1	0.177578	0.975206
103_3S9D.B	0.76	0.22	0.19863	1	0.238229	0.370683
187_3S9D.B	0.605	0.02	0.06445	1	0.153776	0.262475
30_3SZK.E	0.141	0.34	0.24688	1	0.214451	0.092836
33_3SZK.E	0.193	0.55	0.40898	1	0.340184	0.179664
34_3SZK.E	0.185	0.94	0.78943	1	0.670646	0.646865
35_3SZK.E	0.245	0.67	0.86586	1	0.677579	0.573069
108_3SZK.E	0.0	0.37	0.34342	1	0.200626	0.210885
115_3SZK.E	0.0	0.46	0.13005	1	0.068721	0.114556
116_3SZK.E	0.0	0.36	0.20166	1	0.162349	0.129764
119_3SZK.E	0.0	0.21	0.10349	1	0.056848	0.074804
122_3SZK.E	0.0	0.0	0.08741	1	0.047127	0.052899
127_3SZK.E	0.0	0.91	0.18087	1	0.407963	0.233841
128_3SZK.E	0.0	0.59	0.05486	1	0.075641	0.103609
131_3SZK.E	0.0	0.9	0.13677	1	0.305012	0.201286
125_3SZK.F	1.0	0.92	0.9629	1	0.714638	0.617789
126_3SZK.F	1.0	0.29	0.63509	1	0.334907	0.289575
130_3SZK.F	0.0	0.0	0.24156	1	0.095243	0.259207
151_3SZK.F	0.011	0.18	0.35884	1	0.116853	0.380153
152_3SZK.F	0.0	0.13	0.27605	1	0.136498	0.261266
155_3SZK.F	0.0	0.03	0.16065	1	0.04503	0.144185
179_3SZK.F	0.0	0.29	0.12468	1	0.058981	0.067509
180_3SZK.F	0.0	0.1	0.14051	1	0.061106	0.109619
181_3SZK.F	0.0	0.0	0.0584	1	0.03449	0.071658
182_3SZK.F	0.0	0.03	0.13842	1	0.045267	0.122992
204_3SZK.F	0.0	0.93	0.27002	1	0.516895	0.058704
44_3TMK.A	0.0	0.67	0.03625	1	0.0596	0.06906
51_3TMK.A	0.265	0.2	0.1097	1	0.183911	0.024821
61_3TMK.A	0.0	0.09	0.00392	1	0.00822	0.030452
63_3TMK.A	0.0	0.08	0.00016	1	0.011238	0.031122
67_3TMK.A	0.732	0.93	0.0	1	0.715421	0.633254
68_3TMK.A	0.049	0.91	0.0	1	0.553415	0.179057
70_3TMK.A	0.0	0.0	0.0	1	0.004443	0.026422
74_3TMK.A	0.925	0.96	0.00168	1	0.680528	0.761907
115_3TMK.A	0.753	0.1	8e-05	1	0.65682	0.238547
118_3TMK.A	0.963	0.98	0.00808	1	0.373845	0.776267
121_3TMK.A	0.753	0.96	0.01408	1	0.457925	0.624475
30_3V6Z.A	0.013	0.05	0.09099	1	0.024299	0.041777
31_3V6Z.A	0.034	0.03	0.16142	1	0.024033	0.158719
52_3V6Z.A	0.0	0.0	0.41018	1	0.105422	0.99242
53_3V6Z.A	0.075	0.05	0.29358	1	0.051125	0.652215
54_3V6Z.A	0.057	0.13	0.16748	1	0.02504	0.067528
56_3V6Z.A	0.18	0.33	0.61959	1	0.237737	0.989221
57_3V6Z.A	0.471	0.49	1.0	1	0.391448	0.999546
102_3V6Z.A	0.18	0.07	0.57863	1	0.315324	0.995923
103_3V6Z.A	0.16	0.05	0.14397	1	0.099259	0.015237
104_3V6Z.A	0.073	0.05	0.33794	1	0.056632	0.844613
105_3V6Z.A	0.122	0.02	0.32428	1	0.057405	0.698708
106_3V6Z.A	0.0	0.04	0.54714	1	0.1569	0.999577
501_3V6Z.A	0.0	0.02	0.11076	1	0.04229	0.095485
531_3V6Z.A	0.108	0.73	0.8387	1	0.237928	0.999574
534_3V6Z.A	0.122	0.18	0.41081	1	0.098985	0.84119
538_3V6Z.A	0.255	0.0	0.46464	1	0.242358	0.900738
597_3V6Z.A	0.0	0.0	0.18665	1	0.100439	0.417749
598_3V6Z.A	0.121	0.62	0.53679	1	0.234571	0.793413
599_3V6Z.A	0.202	0.17	0.55706	1	0.22624	0.980405
600_3V6Z.A	0.432	0.1	0.55735	1	0.240867	0.708515
601_3V6Z.A	0.569	0.71	0.9865	1	0.638205	0.985705
202_3VLB.A	0.0	0.02	0.10882	1	0.041902	0.023318
203_3VLB.A	0.0	0.02	0.12873	1	0.047138	0.022739
247_3VLB.A	0.0	0.01	0.05319	1	0.018913	0.024005
298_3VLB.A	0.0	0.01	0.06822	1	0.018499	0.023554
319_3VLB.A	0.0	0.11	0.10102	1	0.055653	0.034068
320_3VLB.A	0.0	0.07	0.14903	1	0.046036	0.027232
321_3VLB.A	0.0	0.85	0.15352	1	0.396938	0.428633
322_3VLB.A	0.0	0.81	0.22262	1	0.316623	0.366854
323_3VLB.A	0.0	0.41	0.10941	1	0.069683	0.110209
351_3VLB.A	0.281	0.45	0.16865	1	0.21579	0.052427
400_3VLB.A	0.0	0.13	0.07564	1	0.043899	0.038146
401_3VLB.A	0.0	0.73	0.09789	1	0.145406	0.326894
403_3VLB.A	0.0	0.79	0.21462	1	0.34338	0.349815
404_3VLB.A	0.0	0.0	0.04246	1	0.029812	0.02335
408_3VLB.A	0.0	0.04	0.10394	1	0.041533	0.025478
13_3VLB.B	0.18	0.94	1.0	1	0.727929	0.612118
28_3VLB.B	0.068	0.88	0.83021	1	0.158518	0.959159
61_3VLB.B	0.0	0.99	0.18079	1	0.592507	0.736803
62_3VLB.B	0.0	0.95	0.31358	1	0.42178	0.873228
105_3VLB.B	0.0	0.0	0.14596	1	0.046217	0.067837
