residue,predus,ispred,dockpred,annotated,rfscore,logreg
26_3G6D.L,0.0,0.99,0.23324,1,0.5231808941739835,0.3111092721795869
28_3G6D.L,0.0,0.85,0.22276,1,0.31967390206652435,0.21688253573855762
29_3G6D.L,0.0,0.68,0.44813,1,0.2692550099884039,0.6205759063255615
30_3G6D.L,0.085,0.79,0.35934,1,0.27854064199699935,0.45467085811459224
31_3G6D.L,0.141,0.95,0.73663,1,0.35088224783997773,0.9811464717888747
49_3G6D.L,0.112,0.79,0.47378,1,0.28344108390043365,0.7166350355478643
50_3G6D.L,0.0,0.88,0.17949,1,0.4275157449293298,0.16353643224609038
91_3G6D.L,0.141,0.0,0.1501,1,0.06356305581293606,0.011031758048779998
92_3G6D.L,0.084,0.95,0.54109,1,0.39499789548819314,0.887734938215859
528_3G6D.L,0.016,0.93,0.23272,1,0.5972160703918447,0.27242290375887085
531_3G6D.L,0.649,0.83,0.3596,1,0.5486323539402685,0.3357776265491486
532_3G6D.L,0.925,0.76,0.31303,1,0.31899365061996054,0.16274942461535893
603_3G6D.L,0.197,0.77,0.81629,1,0.5615440292719396,0.9850710032981337
605_3G6D.L,1.0,0.83,1.0,1,0.55533939970934,0.9950830158170799
606_3G6D.L,0.494,0.71,0.61366,1,0.3863131454902496,0.8435796023157932
18_3HHR.A,0.0,0.97,0.41795,1,0.4795345177127036,0.20532376147792303
22_3HHR.A,0.114,0.98,0.49798,1,0.36903481116784576,0.25990303143931337
25_3HHR.A,0.114,0.83,0.47803,1,0.39412436858246863,0.19710968448278915
41_3HHR.A,1.0,0.0,0.31477,1,0.25209435723408147,0.26771086895266777
42_3HHR.A,0.281,0.73,0.41415,1,0.32615507255066556,0.23438348078691948
45_3HHR.A,0.399,0.42,0.34552,1,0.32930562827264614,0.16781235774613412
46_3HHR.A,0.527,0.95,0.27523,1,0.3501379333297409,0.510832401180394
61_3HHR.A,0.0,0.0,0.04156,1,0.026823559855083164,0.02655849601894784
62_3HHR.A,0.0,0.77,0.21753,1,0.26605897953668955,0.14384648489565222
64_3HHR.A,0.0,0.98,0.20399,1,0.5128231049451191,0.21903124135421193
67_3HHR.A,0.0,0.0,0.03574,1,0.025032164724643268,0.026599174266894655
167_3HHR.A,0.0,0.94,0.30278,1,0.4242653913338833,0.19862527593150153
168_3HHR.A,0.0,0.59,0.22702,1,0.22874853431300962,0.09776430172160895
171_3HHR.A,0.0,0.95,0.28485,1,0.43609277579078765,0.20329280370441685
174_3HHR.A,0.0,0.97,0.20197,1,0.4934459209167401,0.21500770336569267
175_3HHR.A,0.0,0.98,0.14664,1,0.3160920162975926,0.22169295705081443
178_3HHR.A,0.0,0.9,0.1977,1,0.3564504104160024,0.1879445987713437
179_3HHR.A,0.0,0.43,0.04251,1,0.062120884202827506,0.07175282787621463
182_3HHR.A,0.242,0.95,0.04631,1,0.33198586991424933,0.3417525393930683
189_3HHR.A,0.114,0.98,0.13061,1,0.27519364955868403,0.2794426058642248
190_3HHR.A,0.0,0.78,0.09036,1,0.17311500840707086,0.15121242874845933
30_3HI6.X,0.029,0.94,0.09499,1,0.1488237796183176,0.0738382727143937
31_3HI6.X,0.201,0.95,0.40309,1,0.501437765078689,0.4479919952224132
52_3HI6.X,0.352,0.98,0.87643,1,0.6408117752138958,0.9581611014705699
100_3HI6.X,0.534,0.98,0.25557,1,0.5435374756927055,0.4104939791483797
101_3HI6.X,0.534,0.85,0.61482,1,0.48227574457532585,0.8446598370061631
103_3HI6.X,1.0,0.94,1.0,1,0.6342456489931647,0.9948210457777648
104_3HI6.X,0.356,0.98,0.49237,1,0.557946714168208,0.6756039636653008
106_3HI6.X,0.0,0.0,0.03304,1,0.025930083567265623,0.012191363104626068
531_3HI6.X,0.062,0.83,0.22071,1,0.1877979108010906,0.13763871485794937
532_3HI6.X,0.248,0.23,0.74468,1,0.3974295018325772,0.7212401438885502
534_3HI6.X,0.0,0.0,0.03097,1,0.017492933111562723,0.012036161787314573
550_3HI6.X,0.136,0.65,0.15173,1,0.15042637899396932,0.08496652259120452
553_3HI6.X,0.0,0.58,0.08498,1,0.10048242821659244,0.039288921189198814
591_3HI6.X,0.248,0.0,0.19329,1,0.24528639329859558,0.0546781669321546
592_3HI6.X,0.248,0.07,0.61424,1,0.24371092994679686,0.4731883652274543
30_3HMX.L,0.215,0.02,0.60214,1,0.20487147326850558,0.5043507013976427
32_3HMX.L,0.355,0.13,1.0,1,0.35727462164295093,0.9640093984976217
49_3HMX.L,0.304,0.16,0.31659,1,0.23942568072492226,0.12062372762394745
91_3HMX.L,0.0,0.0,0.48848,1,0.10749383831224002,0.25373550803627093
94_3HMX.L,0.698,0.68,0.84675,1,0.48635533602380043,0.9450281837530339
527_3HMX.L,0.039,0.0,0.11091,1,0.02461915155728172,0.019086876446414946
528_3HMX.L,0.1,0.01,0.18882,1,0.03864298398801311,0.036446688637890266
531_3HMX.L,0.468,0.23,0.40458,1,0.2610495496896239,0.24960928813940708
532_3HMX.L,0.468,0.96,0.33981,1,0.5111651523537464,0.25583827766127376
533_3HMX.L,1.0,0.73,0.61717,1,0.4582403168305282,0.804067620282634
559_3HMX.L,0.1,0.42,0.68769,1,0.10925391494066161,0.7011689961730977
598_3HMX.L,0.215,0.0,0.12912,1,0.12789044226041363,0.02586847841457667
599_3HMX.L,0.616,0.36,0.75949,1,0.5589236892263216,0.8655671836258928
600_3HMX.L,0.466,0.21,0.51085,1,0.2528555408756508,0.4252326339372117
601_3HMX.L,0.317,0.65,0.60373,1,0.3030665397671067,0.6425385447223165
602_3HMX.L,0.355,0.67,0.93058,1,0.6802019216202452,0.9587952898299237
32_3L5W.L,0.111,0.99,0.67625,1,0.47365048386546893,0.9912942884901212
91_3L5W.L,0.0,0.0,0.26531,1,0.09922502184122356,0.5692117241149849
532_3L5W.L,0.76,0.82,0.89645,1,0.5973929866075913,0.9793297534728141
554_3L5W.L,0.185,0.0,0.26431,1,0.10498489966100133,0.11301336836942778
555_3L5W.L,0.084,0.85,0.55902,1,0.3246406934202649,0.9290522565621281
556_3L5W.L,0.059,0.77,0.41733,1,0.31662754861860726,0.3409315252633477
560_3L5W.L,0.024,0.26,0.33326,1,0.1235506119520676,0.5942519142109994
603_3L5W.L,0.329,0.88,0.9162,1,0.644424021277031,0.9999212770186666
604_3L5W.L,0.76,0.98,1.0,1,0.7058086665144535,0.9971394535908622
605_3L5W.L,0.433,0.0,0.55264,1,0.32378144647065227,0.9528287671204546
30_3MXW.L,1.0,0.89,0.49621,1,0.3978779076869485,0.9985270774403702
31_3MXW.L,0.829,0.83,0.48219,1,0.474625537917304,0.9911055153022204
32_3MXW.L,0.455,0.49,0.37809,1,0.2934356135523463,0.6086258380071989
49_3MXW.L,0.468,0.99,0.78181,1,0.6787196494922584,0.8645525001283727
50_3MXW.L,0.76,0.99,0.84247,1,0.6275850217375295,0.9929017831305297
56_3MXW.L,0.0,0.63,0.2717,1,0.23178944840131635,0.013535801073909857
91_3MXW.L,0.531,0.0,0.72593,1,0.2703557225258431,0.8337081454979358
92_3MXW.L,0.76,0.9,0.48057,1,0.42480422797281975,0.9831354144724458
531_3MXW.L,0.128,0.46,0.11837,1,0.05798424975407215,0.030294506751355723
532_3MXW.L,0.215,0.3,0.12366,1,0.11376486826610367,0.06317746744435546
554_3MXW.L,0.06,0.41,0.09857,1,0.04894629449960439,0.014263676097944846
597_3MXW.L,0.448,0.32,0.2794,1,0.238716977547432,0.5053338855949927
598_3MXW.L,0.304,0.68,0.85708,1,0.7320484678046248,0.5318153785452877
600_3MXW.L,0.282,0.29,0.70367,1,0.3191382182996853,0.32433863940470503
411_3R9A.B,0.0,0.09,0.0,1,0.031075880176540185,0.1384935399883653
415_3R9A.B,0.0,0.01,0.00114,1,0.0029895545202608793,0.06835024981638914
417_3R9A.B,0.0,0.01,0.01244,1,0.007795736706633257,0.044325851701051806
526_3R9A.B,0.0,0.0,0.0,1,0.004091350090965232,0.06547766822830323
527_3R9A.B,0.0,0.01,0.00041,1,0.0032503002880814786,0.07026084429579485
533_3R9A.B,0.0,0.0,0.00021,1,0.003996159142546256,0.06495816220443087
534_3R9A.B,0.0,0.01,0.00321,1,0.005779225589751368,0.0631914905343015
557_3R9A.B,0.0,0.0,0.0,1,0.004091350090965232,0.06547766822830323
561_3R9A.B,0.0,0.15,0.0,1,0.26216103808108926,0.21853676108705333
567_3R9A.B,0.86,0.16,0.00031,1,0.653407395469366,0.9219041550172791
568_3R9A.B,0.893,0.03,0.00093,1,0.5815025367971997,0.7996870271618371
570_3R9A.B,0.925,0.03,0.03359,1,0.1143113849913857,0.5486812153907282
572_3R9A.B,0.627,0.03,0.04012,1,0.16002829879668692,0.20768866796204138
608_3R9A.B,0.456,0.29,0.00498,1,0.19252331680774767,0.8529336320715001
609_3R9A.B,1.0,0.88,0.00021,1,0.7697476053639847,0.9999394880078529
612_3R9A.B,0.081,0.27,0.02944,1,0.03548415888150752,0.2657000347168972
613_3R9A.B,0.308,0.19,0.0479,1,0.09138165126049877,0.17697843090023796
30_3RVW.C,0.112,0.97,0.5698,1,0.47507313976001647,0.9058129664229049
32_3RVW.C,0.084,0.0,0.50647,1,0.06296137744603583,0.4665499274396585
50_3RVW.C,0.126,0.0,0.34998,1,0.05497234741804813,0.1368319111001191
53_3RVW.C,0.0,0.97,0.19355,1,0.48161865134954795,0.10680927713013483
92_3RVW.C,0.166,0.0,0.41701,1,0.19778809427066626,0.2623505636454036
530_3RVW.C,0.009,0.32,0.14657,1,0.03554463780754798,0.023092100345924554
531_3RVW.C,0.009,0.99,0.24615,1,0.40792943875050364,0.1846379976394995
554_3RVW.C,0.052,0.59,0.60926,1,0.12497618245226269,0.8790820118356651
602_3RVW.C,0.181,0.91,1.0,1,0.6103275302093935,0.9991756752122106
603_3RVW.C,1.0,0.64,0.85535,1,0.6324066268510792,0.9977458564071353
604_3RVW.C,0.181,0.64,0.9302,1,0.6266190189943384,0.99714318540037
605_3RVW.C,0.494,0.23,0.53823,1,0.28508043773284064,0.7605171149741008
607_3RVW.C,0.649,0.97,0.25052,1,0.5171126161800423,0.3485837973981505
44_3S9D.B,0.0,0.0,0.0591,1,0.030930979458407264,0.010729560033354924
45_3S9D.B,0.46,0.0,0.06006,1,0.0675090981939201,0.12832808420570205
46_3S9D.B,0.605,0.99,0.26089,1,0.598717632868018,0.8723887033944914
47_3S9D.B,0.651,0.91,0.12575,1,0.3194216809262462,0.9606242961790202
48_3S9D.B,0.0,0.84,0.09405,1,0.16831759814520603,0.36830844195641554
50_3S9D.B,0.0,0.81,0.07438,1,0.12984747347478184,0.3804728136865964
76_3S9D.B,0.0,0.99,0.11802,1,0.44444687560972207,0.4962747074148653
77_3S9D.B,0.0,0.58,0.06603,1,0.09009153968706857,0.1691881723934413
98_3S9D.B,0.605,0.11,0.25922,1,0.24929157297114984,0.06783491593515305
102_3S9D.B,0.961,0.56,0.07578,1,0.1775779842067696,0.9752062237890347
103_3S9D.B,0.76,0.22,0.19863,1,0.23822892586326178,0.3706832218417454
187_3S9D.B,0.605,0.02,0.06445,1,0.15377605804679156,0.26247459265434614
30_3SZK.E,0.141,0.34,0.24688,1,0.2144505717773583,0.0928362454619809
33_3SZK.E,0.193,0.55,0.40898,1,0.34018424453809865,0.17966433328102835
34_3SZK.E,0.185,0.94,0.78943,1,0.6706457621917729,0.646864756799319
35_3SZK.E,0.245,0.67,0.86586,1,0.6775789446803016,0.5730689719931431
108_3SZK.E,0.0,0.37,0.34342,1,0.20062600687359342,0.21088493982694043
115_3SZK.E,0.0,0.46,0.13005,1,0.06872074347467927,0.11455558257764488
116_3SZK.E,0.0,0.36,0.20166,1,0.16234906383769723,0.12976357385227208
119_3SZK.E,0.0,0.21,0.10349,1,0.056848088144319305,0.07480390362634155
122_3SZK.E,0.0,0.0,0.08741,1,0.04712748550420209,0.052899018124837514
127_3SZK.E,0.0,0.91,0.18087,1,0.4079632259073601,0.233840552404807
128_3SZK.E,0.0,0.59,0.05486,1,0.07564115490655789,0.10360889260534416
131_3SZK.E,0.0,0.9,0.13677,1,0.3050115506005217,0.20128644207624727
125_3SZK.F,1.0,0.92,0.9629,1,0.7146381934801567,0.6177886371011961
126_3SZK.F,1.0,0.29,0.63509,1,0.3349065785349676,0.2895746519935119
130_3SZK.F,0.0,0.0,0.24156,1,0.09524337444084287,0.25920704340807604
151_3SZK.F,0.011,0.18,0.35884,1,0.11685250642653099,0.3801528307509062
152_3SZK.F,0.0,0.13,0.27605,1,0.13649772112875477,0.2612661503423802
155_3SZK.F,0.0,0.03,0.16065,1,0.0450296173488649,0.1441847366830979
179_3SZK.F,0.0,0.29,0.12468,1,0.058981003906316436,0.06750913705925218
180_3SZK.F,0.0,0.1,0.14051,1,0.06110585872209704,0.10961881025467923
181_3SZK.F,0.0,0.0,0.0584,1,0.03449046372331126,0.07165779472274021
182_3SZK.F,0.0,0.03,0.13842,1,0.04526721892805714,0.1229919506347979
204_3SZK.F,0.0,0.93,0.27002,1,0.5168946405720796,0.05870378456923284
44_3TMK.A,0.0,0.67,0.03625,1,0.059600120600830725,0.06905999505301733
51_3TMK.A,0.265,0.2,0.1097,1,0.18391095031642088,0.02482066663668986
61_3TMK.A,0.0,0.09,0.00392,1,0.0082199722808795,0.030452151210345
63_3TMK.A,0.0,0.08,0.00016,1,0.011237677734744576,0.031121902787510928
67_3TMK.A,0.732,0.93,0.0,1,0.715420997629821,0.6332539456936712
68_3TMK.A,0.049,0.91,0.0,1,0.5534153785111988,0.17905668734916047
70_3TMK.A,0.0,0.0,0.0,1,0.004443258778024424,0.026421563613886024
74_3TMK.A,0.925,0.96,0.00168,1,0.6805279161684165,0.7619072288262102
115_3TMK.A,0.753,0.1,8e-05,1,0.6568197671500203,0.23854656614924374
118_3TMK.A,0.963,0.98,0.00808,1,0.37384515340607244,0.77626706369741
121_3TMK.A,0.753,0.96,0.01408,1,0.4579247581067101,0.6244750821004537
30_3V6Z.A,0.013,0.05,0.09099,1,0.024298901205032183,0.04177705845002527
31_3V6Z.A,0.034,0.03,0.16142,1,0.024033331824534546,0.15871910687504504
52_3V6Z.A,0.0,0.0,0.41018,1,0.10542186636116883,0.9924203405163136
53_3V6Z.A,0.075,0.05,0.29358,1,0.05112492678064523,0.6522153979741636
54_3V6Z.A,0.057,0.13,0.16748,1,0.025039553658321858,0.06752766275441732
56_3V6Z.A,0.18,0.33,0.61959,1,0.23773699751223437,0.9892212147079767
57_3V6Z.A,0.471,0.49,1.0,1,0.3914478293700775,0.999546005437856
102_3V6Z.A,0.18,0.07,0.57863,1,0.3153242603546309,0.9959231581643438
103_3V6Z.A,0.16,0.05,0.14397,1,0.0992591661706101,0.015237019759242704
104_3V6Z.A,0.073,0.05,0.33794,1,0.05663171407033049,0.8446125634927317
105_3V6Z.A,0.122,0.02,0.32428,1,0.057404681347768445,0.6987081047624187
106_3V6Z.A,0.0,0.04,0.54714,1,0.15689960973670203,0.9995769080794478
501_3V6Z.A,0.0,0.02,0.11076,1,0.0422898693244738,0.09548488337080369
531_3V6Z.A,0.108,0.73,0.8387,1,0.2379276961007991,0.9995741221791759
534_3V6Z.A,0.122,0.18,0.41081,1,0.09898523509927327,0.8411896820279798
538_3V6Z.A,0.255,0.0,0.46464,1,0.24235775795847117,0.9007380706785147
597_3V6Z.A,0.0,0.0,0.18665,1,0.10043889303117041,0.4177490265943046
598_3V6Z.A,0.121,0.62,0.53679,1,0.23457059867139882,0.7934127313305266
599_3V6Z.A,0.202,0.17,0.55706,1,0.2262397857247781,0.9804049687885997
600_3V6Z.A,0.432,0.1,0.55735,1,0.24086687233293752,0.7085148489160185
601_3V6Z.A,0.569,0.71,0.9865,1,0.6382046916390023,0.9857054992191099
202_3VLB.A,0.0,0.02,0.10882,1,0.041901796034990266,0.023318441731856963
203_3VLB.A,0.0,0.02,0.12873,1,0.04713831650680597,0.022739078842298806
247_3VLB.A,0.0,0.01,0.05319,1,0.018913172691053942,0.02400502837024715
298_3VLB.A,0.0,0.01,0.06822,1,0.018499135866013594,0.023553750143121
319_3VLB.A,0.0,0.11,0.10102,1,0.055653215707497594,0.03406803018044963
320_3VLB.A,0.0,0.07,0.14903,1,0.04603630965127744,0.027231736177905898
321_3VLB.A,0.0,0.85,0.15352,1,0.3969379538423405,0.4286333709459922
322_3VLB.A,0.0,0.81,0.22262,1,0.3166231703168665,0.36685406304449736
323_3VLB.A,0.0,0.41,0.10941,1,0.06968319939057506,0.11020894268417183
351_3VLB.A,0.281,0.45,0.16865,1,0.21579007700266725,0.052426689257848096
400_3VLB.A,0.0,0.13,0.07564,1,0.04389904724113432,0.038146025040339586
401_3VLB.A,0.0,0.73,0.09789,1,0.14540553704729386,0.32689429580183865
403_3VLB.A,0.0,0.79,0.21462,1,0.34337960464920847,0.3498145692733864
404_3VLB.A,0.0,0.0,0.04246,1,0.029811825003665696,0.023349621120567984
408_3VLB.A,0.0,0.04,0.10394,1,0.04153288372181894,0.025477822005640655
13_3VLB.B,0.18,0.94,1.0,1,0.7279287306372104,0.6121176113869147
28_3VLB.B,0.068,0.88,0.83021,1,0.15851795400083202,0.9591594672947843
61_3VLB.B,0.0,0.99,0.18079,1,0.5925072969544696,0.7368033445539416
62_3VLB.B,0.0,0.95,0.31358,1,0.4217798232736747,0.8732284093098386
105_3VLB.B,0.0,0.0,0.14596,1,0.04621719058898305,0.06783692922842895
107_3VLB.B,0.0,0.08,0.4527,1,0.09571881585857085,0.5119196770022586
119_3VLB.B,0.0,0.0,0.22503,1,0.0844069734355626,0.11888877577098232
121_3VLB.B,0.0,0.0,0.04339,1,0.029817040236100857,0.03163629685411529
129_3VLB.B,0.0,0.96,0.19172,1,0.4484220852653655,0.733490632363192
131_3VLB.B,0.0,0.36,0.20034,1,0.15478592782756861,0.2753846454544608
132_3VLB.B,0.0,0.16,0.18441,1,0.17066480670788636,0.14501407766089075
133_3VLB.B,0.0,0.19,0.2357,1,0.14716414736215533,0.21901682371028003
135_3VLB.B,0.0,0.04,0.16104,1,0.043538749698320674,0.08578887346137846
136_3VLB.B,0.0,0.07,0.16393,1,0.04586747376248353,0.09610717366751374
157_3VLB.B,0.0,0.01,0.50741,1,0.08653784565360191,0.5587384794046742
205_3VLB.B,0.0,0.01,0.21634,1,0.039408952826538626,0.11540010343043196
207_3VLB.B,0.0,0.0,0.18546,1,0.13372146984266192,0.09013632396482481
31_4DN4.L,0.111,0.98,0.46804,1,0.4275160573067591,0.41476771744926894
33_4DN4.L,0.322,0.96,0.59762,1,0.5798534878337744,0.8593337195427304
50_4DN4.L,0.245,0.98,0.74129,1,0.595594074685648,0.9279743680814152
51_4DN4.L,0.347,0.99,0.57629,1,0.6178947971684855,0.8606124439244639
92_4DN4.L,0.0,0.0,0.08928,1,0.04620207571678292,0.004697715829887707
93_4DN4.L,0.278,0.97,0.23744,1,0.3570283343443245,0.21878403367919036
95_4DN4.L,0.245,0.98,0.3429,1,0.5466727451068336,0.3536739447507222
531_4DN4.L,0.146,0.18,0.60598,1,0.32496740564966486,0.44958096877431986
555_4DN4.L,0.185,1.0,0.51266,1,0.5770110866663171,0.6090284524001376
600_4DN4.L,0.523,0.95,0.70291,1,0.6720854285315654,0.9765869330442318
601_4DN4.L,0.57,0.98,0.38746,1,0.674610556134146,0.8219623789087983
602_4DN4.L,0.854,0.97,0.92346,1,0.6907753463549569,0.9993384684669061
603_4DN4.L,1.0,0.97,1.0,1,0.7490408991920094,0.9998377985786372
605_4DN4.L,0.523,0.0,0.46695,1,0.22597523260574054,0.6229193431148352
31_4FQI.H,0.362,0.95,0.34047,1,0.5522804550268627,0.44723833066272944
32_4FQI.H,0.0,0.98,0.74377,1,0.5478482405028509,0.46521839783462887
53_4FQI.H,0.292,0.99,0.84252,1,0.6467241222461269,0.6949991052034478
54_4FQI.H,0.222,0.99,0.91133,1,0.6871745823764752,0.6877103822873789
72_4FQI.H,0.026,0.53,0.07275,1,0.04373903495525235,0.023397596848103466
73_4FQI.H,0.029,0.99,0.71732,1,0.36336931379812953,0.4826112905925898
74_4FQI.H,0.082,0.96,0.1707,1,0.3464590672969591,0.23434515121017754
96_4FQI.H,0.242,0.86,0.46977,1,0.5517651275103472,0.3292798124739137
97_4FQI.H,0.558,0.98,0.67588,1,0.563802222233425,0.7485533903497644
98_4FQI.H,1.0,0.88,0.86937,1,0.6065022069136732,0.8852482171334628
100_4FQI.H,0.18,0.0,0.91049,1,0.17118305624936553,0.011947587547316896
28_4G6J.H,0.092,0.25,0.55367,1,0.16382831890507366,0.7608338693963589
31_4G6J.H,0.317,0.98,0.79626,1,0.5843360560070304,0.9837488670982582
32_4G6J.H,1.0,0.99,0.7763,1,0.5088949546222987,0.9458242035961081
52_4G6J.H,0.0,0.99,0.85574,1,0.6013108445569426,0.9951627667765908
53_4G6J.H,0.0,0.99,0.96215,1,0.8055095876996432,0.9987569770639724
54_4G6J.H,0.405,0.98,0.6026,1,0.5509154262504339,0.8169991644701156
56_4G6J.H,0.092,0.98,0.51021,1,0.41260277104360354,0.6828687545776836
57_4G6J.H,0.317,0.99,0.71409,1,0.6123606661504407,0.9549305941868196
101_4G6J.H,0.179,0.97,1.0,1,0.6934075912130616,0.9990027708498221
102_4G6J.H,0.221,0.88,0.71068,1,0.5012449200781555,0.9578680361212293
528_4G6J.H,0.0,0.2,0.13378,1,0.07576700777473545,0.016354777255827055
532_4G6J.H,0.0,0.23,0.24473,1,0.15669957477589821,0.06480406571901101
550_4G6J.H,0.0,0.51,0.31903,1,0.23317310963303528,0.16051961484063024
591_4G6J.H,0.062,0.0,0.26582,1,0.06885752510120151,0.0729930891185757
592_4G6J.H,0.0,0.11,0.43765,1,0.10152733830637377,0.4435702614125729
593_4G6J.H,0.0,0.07,0.38832,1,0.08788643795848966,0.2958002758228526
55_4G6M.H,0.154,0.99,0.53728,1,0.5923472690990614,0.670871237145427
56_4G6M.H,0.079,0.79,0.29336,1,0.22812862582682353,0.263391305285315
58_4G6M.H,0.112,0.97,0.25666,1,0.5218446633324125,0.31213119611397916
59_4G6M.H,0.104,0.9,0.05392,1,0.07040311477852007,0.10978537778101852
60_4G6M.H,0.047,0.0,0.08137,1,0.02843318651066226,0.011941953166689279
102_4G6M.H,0.172,0.99,1.0,1,0.7414780087370157,0.9616384738001749
103_4G6M.H,0.227,0.88,0.8325,1,0.5530519665068523,0.8628929285940291
527_4G6M.H,0.0,0.05,0.04762,1,0.020693483496782763,0.012880240749403154
532_4G6M.H,0.929,0.91,0.79049,1,0.5249487289031831,0.4848659550054228
553_4G6M.H,0.037,0.96,0.76038,1,0.4156756005162237,0.8955845801113228
591_4G6M.H,0.0,0.0,0.10975,1,0.05945411679796034,0.015650402196488084
592_4G6M.H,0.258,0.07,0.36768,1,0.1852653426646739,0.04073089250604409
593_4G6M.H,0.131,0.74,0.14971,1,0.26308225104820027,0.10940337343153067
594_4G6M.H,0.079,0.56,0.15597,1,0.10434554819319473,0.0790280976304711
13_4JCV.E,0.0,0.0,0.04994,1,0.028394335720264407,0.005596252597256696
19_4JCV.E,0.0,0.03,0.50391,1,0.11455719518733685,0.17781199397430617
20_4JCV.E,0.0,0.02,0.2332,1,0.05271400366614924,0.024961740139019545
51_4JCV.E,0.0,0.13,0.44018,1,0.191598728648542,0.18402406878515018
52_4JCV.E,0.0,0.03,0.45944,1,0.11493995267874016,0.13318980722567145
76_4JCV.E,0.0,0.81,0.17344,1,0.31612294780890854,0.5191056302054793
81_4JCV.E,0.19,0.03,0.29122,1,0.1530936284447482,0.04567214743100266
84_4JCV.E,0.315,0.02,0.54889,1,0.1321618987007214,0.263279537553999
86_4JCV.E,0.882,0.03,0.69686,1,0.5279862104398404,0.6315724370072271
89_4JCV.E,0.882,0.05,1.0,1,0.3333751574074155,0.9514455319177271
93_4JCV.E,0.998,0.03,0.81886,1,0.5899536117070581,0.8254765077071731
142_4M76.B,0.0,0.0,0.12404,1,0.04777574767366031,0.017915198039485762
143_4M76.B,0.531,0.09,0.58043,1,0.2843483186545721,0.38326371492499145
144_4M76.B,0.616,0.06,0.59747,1,0.34086742451867097,0.4457519042185783
147_4M76.B,0.502,0.04,0.44344,1,0.22515951384098154,0.25614622543111
179_4M76.B,0.663,0.02,0.22143,1,0.22432421929028734,0.31171132535965945
205_4M76.B,0.466,0.0,0.2092,1,0.20154187893622555,0.1430791259982645
206_4M76.B,1.0,0.87,0.58422,1,0.5473305006477882,0.995854708585012
207_4M76.B,0.466,0.17,0.41185,1,0.24872904827340087,0.34675108296689694
208_4M76.B,0.416,0.59,0.84277,1,0.6431551043016356,0.8689887733792021
209_4M76.B,0.0,0.0,0.19654,1,0.09340802643707631,0.02001669863406986
246_4M76.B,0.0,0.56,0.84918,1,0.2653389108659938,0.4739588596520732
276_4M76.B,0.0,0.01,0.7413,1,0.07355668605163534,0.047788545291121524
17_4MDH.A,0.751,0.98,1.0,1,0.7101520015611943,0.9788005106477355
47_4MDH.A,0.416,0.85,0.31493,1,0.4310503150533178,0.37767229057918833
48_4MDH.A,0.317,0.99,0.49494,1,0.5269283392786565,0.6068452724153736
51_4MDH.A,0.416,0.98,0.35084,1,0.5536257216138502,0.45197518583874013
54_4MDH.A,0.466,0.97,0.34285,1,0.4543349532423358,0.4588495888122587
55_4MDH.A,0.502,0.99,0.8431,1,0.7739515591198193,0.9309431849362845
56_4MDH.A,0.616,0.0,0.08626,1,0.09172547198366057,0.10392427322395388
57_4MDH.A,0.502,0.88,0.10037,1,0.294581476750406,0.18376675218852054
58_4MDH.A,0.502,0.97,0.48863,1,0.5945858753572768,0.6629766987073324
59_4MDH.A,0.416,0.98,0.58389,1,0.565549536698514,0.742924485990036
60_4MDH.A,0.466,0.97,0.19838,1,0.4604174349906895,0.2804378315602341
160_4MDH.A,0.0,0.48,0.04016,1,0.05725902069062987,0.049176049299175864
161_4MDH.A,0.0,0.0,0.0386,1,0.02499878154088758,0.032624645691854665
164_4MDH.A,0.0,0.12,0.08207,1,0.04403129510625014,0.045181697829478146
168_4MDH.A,0.0,0.96,0.15628,1,0.351332069711643,0.12809150677961262
173_4MDH.A,0.0,0.2,0.1376,1,0.0724260298266854,0.06403282848173213
174_4MDH.A,0.0,0.04,0.10931,1,0.04472096642103561,0.048608270881892277
175_4MDH.A,0.0,0.06,0.10462,1,0.03835765081562949,0.048250310916985485
